invoice_no,customer_id,stock_code,description,quantity,unit_price,transaction_date,country
INV_001408,CUST_01281,PROD_0041,Product 41 Eco,1,154.87,2024-06-14 10:33:47,Germany
INV_005868,CUST_00986,PROD_0028,Product 28 Vintage,7,175.88,2024-06-28 03:30:15,United States
INV_006247,CUST_02171,PROD_0019,Product 19 Luxury,2,59.19,2024-07-04 09:11:43,United States
INV_001224,CUST_00697,PROD_0012,Product 12 Luxury,1,170.25,2024-12-10 20:07:09,United States
INV_001096,CUST_00011,PROD_0001,Product 1 Luxury,1,149.59,2024-01-18 02:27:46,Canada
INV_003680,CUST_00461,PROD_0002,Product 2 Vintage,2,32.2,2024-07-10 00:06:00,United States
INV_001129,CUST_00970,PROD_0035,Product 35 Luxury,1,172.91,2024-04-23 06:37:03,United States
INV_006797,CUST_00940,PROD_0044,Product 44 Essential,1,153.57,2024-10-04 01:12:07,United States
INV_005586,CUST_01021,PROD_0046,Product 46 Essential,1,123.74,2024-01-03 05:03:28,United States
INV_005023,CUST_01130,PROD_0045,Product 45 Eco,1,174.74,2024-12-17 08:42:26,United States
INV_007275,CUST_00795,PROD_0014,Product 14 Modern,2,29.33,2024-01-17 02:08:40,Canada
INV_002673,CUST_00224,PROD_0005,Product 5 Vintage,1,103.53,2024-09-25 05:37:37,Canada
INV_005992,CUST_01954,PROD_0047,Product 47 Vintage,1,153.68,2024-01-17 12:21:37,United Kingdom
INV_002720,CUST_01160,PROD_0006,Product 6 Luxury,2,43.76,2024-10-09 05:24:36,Germany
INV_000160,CUST_01553,PROD_0002,Product 2 Vintage,5,32.2,2024-05-07 03:08:52,United States
INV_007250,CUST_02474,PROD_0006,Product 6 Luxury,1,43.76,2024-11-29 05:53:10,United States
INV_000941,CUST_02411,PROD_0040,Product 40 Luxury,1,137.92,2024-09-25 03:20:31,United Kingdom
INV_004406,CUST_00813,PROD_0050,Product 50 Luxury,1,176.34,2024-03-01 23:16:47,France
INV_001056,CUST_01017,PROD_0009,Product 9 Luxury,1,141.13,2024-08-02 22:01:49,United Kingdom
INV_001417,CUST_00684,PROD_0014,Product 14 Modern,2,29.33,2024-02-13 21:45:48,United States
INV_000106,CUST_02078,PROD_0014,Product 14 Modern,1,29.33,2024-04-30 02:44:31,Germany
INV_003702,CUST_00567,PROD_0009,Product 9 Luxury,1,141.13,2024-11-07 12:29:43,Australia
INV_002640,CUST_00264,PROD_0003,Product 3 Luxury,1,21.94,2024-09-03 04:37:56,United States
INV_005360,CUST_01968,PROD_0034,Product 34 Vintage,1,104.35,2024-05-23 20:46:57,United Kingdom
INV_005779,CUST_01436,PROD_0013,Product 13 Eco,2,162.38,2024-06-29 14:56:51,Canada
INV_005594,CUST_02033,PROD_0010,Product 10 Essential,4,35.31,2024-05-22 09:39:52,France
INV_005241,CUST_00715,PROD_0018,Product 18 Essential,1,171.78,2024-05-30 20:37:58,Japan
INV_003743,CUST_01660,PROD_0022,Product 22 Luxury,3,128.81,2024-11-17 06:33:47,United States
INV_004705,CUST_00728,PROD_0008,Product 8 Eco,7,162.83,2024-06-04 08:46:36,United States
INV_006288,CUST_02380,PROD_0037,Product 37 Modern,1,17.38,2024-10-01 18:49:05,United States
INV_007838,CUST_00189,PROD_0036,Product 36 Vintage,1,159.45,2024-09-20 22:51:46,United States
INV_004966,CUST_01145,PROD_0008,Product 8 Eco,4,162.83,2024-09-11 13:20:04,Germany
INV_005812,CUST_01404,PROD_0026,Product 26 Luxury,1,165.24,2024-08-27 12:58:38,Germany
INV_003458,CUST_00081,PROD_0028,Product 28 Vintage,2,175.88,2024-06-01 22:26:59,United Kingdom
INV_006850,CUST_00429,PROD_0036,Product 36 Vintage,1,159.45,2024-11-01 17:57:08,United States
INV_005539,CUST_01530,PROD_0020,Product 20 Essential,1,77.18,2024-07-31 23:55:51,Australia
INV_001691,CUST_01166,PROD_0001,Product 1 Luxury,1,149.59,2024-10-09 00:06:11,France
INV_002282,CUST_00621,PROD_0017,Product 17 Luxury,1,133.94,2024-09-28 20:59:14,United States
INV_000155,CUST_01915,PROD_0025,Product 25 Eco,1,138.49,2024-12-23 02:44:56,United States
INV_003203,CUST_02154,PROD_0017,Product 17 Luxury,2,133.94,2024-05-07 17:29:26,Canada
INV_000036,CUST_01864,PROD_0002,Product 2 Vintage,2,32.2,2024-04-20 18:42:55,United States
INV_002355,CUST_00904,PROD_0019,Product 19 Luxury,3,59.19,2024-01-29 13:20:47,United Kingdom
INV_002714,CUST_01859,PROD_0036,Product 36 Vintage,1,159.45,2024-11-17 06:35:53,Germany
INV_002697,CUST_00533,PROD_0047,Product 47 Vintage,2,153.68,2024-11-24 22:14:36,United Kingdom
INV_004013,CUST_00834,PROD_0027,Product 27 Essential,1,57.2,2024-05-15 00:10:31,United Kingdom
INV_004753,CUST_02309,PROD_0027,Product 27 Essential,3,57.2,2024-05-20 20:50:05,Germany
INV_001393,CUST_00436,PROD_0034,Product 34 Vintage,1,104.35,2024-07-12 07:15:51,United States
INV_001062,CUST_00981,PROD_0019,Product 19 Luxury,1,59.19,2024-07-11 04:41:16,United States
INV_002939,CUST_01187,PROD_0001,Product 1 Luxury,1,149.59,2024-01-16 15:27:24,United Kingdom
INV_000149,CUST_01717,PROD_0042,Product 42 Essential,2,62.22,2024-07-28 00:34:45,Germany
INV_006604,CUST_02039,PROD_0027,Product 27 Essential,2,57.2,2024-10-06 03:22:18,United States
INV_005777,CUST_00211,PROD_0027,Product 27 Essential,1,57.2,2024-04-05 06:58:36,Australia
INV_005889,CUST_01371,PROD_0050,Product 50 Luxury,1,176.34,2024-02-27 13:01:25,United States
INV_002703,CUST_01506,PROD_0011,Product 11 Essential,2,23.08,2024-03-11 15:19:50,United States
INV_003052,CUST_00925,PROD_0011,Product 11 Essential,2,23.08,2024-09-24 19:03:43,United States
INV_005705,CUST_02147,PROD_0011,Product 11 Essential,1,23.08,2024-05-12 22:21:44,United States
INV_006498,CUST_00861,PROD_0036,Product 36 Vintage,5,159.45,2024-06-02 05:17:35,United States
INV_002658,CUST_02378,PROD_0033,Product 33 Modern,3,82.87,2024-10-28 00:36:12,Australia
INV_001582,CUST_00720,PROD_0030,Product 30 Modern,2,32.85,2024-09-07 16:58:37,United Kingdom
INV_005210,CUST_01520,PROD_0020,Product 20 Essential,1,77.18,2024-06-19 03:28:03,Germany
INV_007547,CUST_02358,PROD_0018,Product 18 Essential,2,171.78,2024-09-16 19:36:18,France
INV_007821,CUST_00041,PROD_0045,Product 45 Eco,3,174.74,2024-05-06 20:45:26,Australia
INV_002508,CUST_02062,PROD_0032,Product 32 Eco,9,150.66,2024-03-26 20:55:37,France
INV_001429,CUST_01386,PROD_0022,Product 22 Luxury,2,128.81,2024-07-20 14:21:34,United Kingdom
INV_005541,CUST_00898,PROD_0013,Product 13 Eco,2,162.38,2024-08-12 02:12:39,United States
INV_000383,CUST_02442,PROD_0050,Product 50 Luxury,1,176.34,2024-01-02 02:25:45,United States
INV_000949,CUST_01307,PROD_0022,Product 22 Luxury,3,128.81,2024-01-27 02:06:36,United States
INV_006694,CUST_00436,PROD_0021,Product 21 Vintage,1,141.84,2024-02-23 03:37:11,France
INV_005619,CUST_00599,PROD_0028,Product 28 Vintage,3,175.88,2024-09-16 01:39:29,United States
INV_003793,CUST_02298,PROD_0029,Product 29 Essential,2,132.8,2024-01-04 02:02:01,United States
INV_004524,CUST_00540,PROD_0035,Product 35 Luxury,1,172.91,2024-02-02 03:58:53,United States
INV_000331,CUST_01980,PROD_0015,Product 15 Modern,1,112.64,2024-02-11 10:04:49,United States
INV_003647,CUST_00836,PROD_0018,Product 18 Essential,2,171.78,2024-08-13 21:29:58,United Kingdom
INV_000154,CUST_01657,PROD_0016,Product 16 Eco,1,117.57,2024-10-08 05:51:34,United States
INV_007443,CUST_00755,PROD_0023,Product 23 Eco,3,36.85,2024-03-10 09:01:43,Germany
INV_004372,CUST_00730,PROD_0033,Product 33 Modern,1,82.87,2024-01-16 01:45:39,United States
INV_006220,CUST_00507,PROD_0038,Product 38 Modern,1,199.23,2024-07-30 09:58:11,United States
INV_006855,CUST_01020,PROD_0035,Product 35 Luxury,1,172.91,2024-09-28 10:02:26,Japan
INV_006548,CUST_01807,PROD_0020,Product 20 Essential,3,77.18,2024-10-06 08:55:42,Australia
INV_001076,CUST_00324,PROD_0012,Product 12 Luxury,2,170.25,2024-07-17 13:42:18,Australia
INV_007315,CUST_01408,PROD_0015,Product 15 Modern,1,112.64,2024-12-31 09:14:56,Germany
INV_005756,CUST_01888,PROD_0022,Product 22 Luxury,5,128.81,2024-07-24 09:38:25,France
INV_006293,CUST_02347,PROD_0019,Product 19 Luxury,2,59.19,2024-08-30 06:00:34,Australia
INV_002986,CUST_01904,PROD_0039,Product 39 Eco,4,194.35,2024-08-02 19:27:43,United States
INV_000371,CUST_00135,PROD_0021,Product 21 Vintage,2,141.84,2024-09-25 01:52:55,United States
INV_002889,CUST_00286,PROD_0037,Product 37 Modern,1,17.38,2024-02-02 22:11:24,United States
INV_002632,CUST_02045,PROD_0029,Product 29 Essential,1,132.8,2024-03-23 16:51:50,Germany
INV_004975,CUST_02255,PROD_0006,Product 6 Luxury,1,43.76,2024-10-03 18:48:07,United States
INV_001544,CUST_01596,PROD_0029,Product 29 Essential,7,132.8,2024-09-18 11:35:56,United States
INV_006533,CUST_00026,PROD_0036,Product 36 Vintage,1,159.45,2024-12-08 17:24:10,United States
INV_005806,CUST_01046,PROD_0020,Product 20 Essential,3,77.18,2024-12-21 18:24:10,United States
INV_003832,CUST_02370,PROD_0027,Product 27 Essential,6,57.2,2024-02-07 20:15:47,United States
INV_003623,CUST_00848,PROD_0017,Product 17 Luxury,1,133.94,2024-03-12 11:37:21,United States
INV_007111,CUST_01943,PROD_0044,Product 44 Essential,1,153.57,2024-03-19 12:29:48,France
INV_003188,CUST_00816,PROD_0001,Product 1 Luxury,2,149.59,2024-01-27 23:42:12,Canada
INV_007309,CUST_02477,PROD_0023,Product 23 Eco,6,36.85,2024-05-26 09:13:52,United States
INV_004674,CUST_02496,PROD_0030,Product 30 Modern,4,32.85,2024-11-17 03:57:55,United Kingdom
INV_000320,CUST_00738,PROD_0049,Product 49 Eco,1,100.27,2024-03-07 00:21:44,United States
INV_002856,CUST_02023,PROD_0043,Product 43 Vintage,4,5.62,2024-04-27 22:14:26,United States
INV_001376,CUST_01653,PROD_0012,Product 12 Luxury,1,170.25,2024-01-08 10:15:19,United States
INV_001681,CUST_02025,PROD_0013,Product 13 Eco,1,162.38,2024-06-19 11:30:57,United States
INV_004274,CUST_02487,PROD_0039,Product 39 Eco,3,194.35,2024-11-02 02:13:30,United States
INV_000498,CUST_00348,PROD_0001,Product 1 Luxury,4,149.59,2024-04-30 05:30:44,United Kingdom
INV_001604,CUST_01480,PROD_0018,Product 18 Essential,1,171.78,2024-05-30 17:17:23,United Kingdom
INV_005577,CUST_00284,PROD_0048,Product 48 Eco,1,184.1,2024-07-13 23:39:21,United States
INV_005502,CUST_01965,PROD_0033,Product 33 Modern,2,82.87,2024-01-25 13:50:53,Germany
INV_007276,CUST_00536,PROD_0034,Product 34 Vintage,2,104.35,2024-07-14 11:27:04,United States
INV_005911,CUST_02374,PROD_0015,Product 15 Modern,1,112.64,2024-04-08 16:46:27,United States
INV_007543,CUST_02300,PROD_0032,Product 32 Eco,1,150.66,2024-03-07 12:58:47,United States
INV_007394,CUST_00623,PROD_0007,Product 7 Eco,2,47.98,2024-07-06 21:45:41,Canada
INV_006126,CUST_02083,PROD_0016,Product 16 Eco,2,117.57,2024-11-29 07:57:54,United Kingdom
INV_004688,CUST_00683,PROD_0039,Product 39 Eco,3,194.35,2024-08-30 10:34:22,United States
INV_003926,CUST_01759,PROD_0037,Product 37 Modern,4,17.38,2024-11-03 03:41:18,United States
INV_006928,CUST_02106,PROD_0039,Product 39 Eco,1,194.35,2024-03-08 21:31:08,United States
INV_000862,CUST_01357,PROD_0041,Product 41 Eco,4,154.87,2024-08-07 18:09:57,Japan
INV_002690,CUST_01724,PROD_0045,Product 45 Eco,1,174.74,2024-08-21 20:07:38,Germany
INV_000399,CUST_02492,PROD_0015,Product 15 Modern,1,112.64,2024-02-27 14:34:17,United States
INV_005545,CUST_00772,PROD_0032,Product 32 Eco,2,150.66,2024-10-05 03:29:07,United States
INV_007225,CUST_00985,PROD_0034,Product 34 Vintage,2,104.35,2024-06-11 18:06:40,Germany
INV_007230,CUST_02441,PROD_0010,Product 10 Essential,2,35.31,2024-02-18 23:10:21,United States
INV_006012,CUST_01037,PROD_0042,Product 42 Essential,6,62.22,2024-09-25 11:22:57,United States
INV_004595,CUST_00968,PROD_0040,Product 40 Luxury,2,137.92,2024-11-29 02:55:23,United States
INV_004199,CUST_00951,PROD_0042,Product 42 Essential,1,62.22,2024-02-05 17:24:59,United Kingdom
INV_006333,CUST_00493,PROD_0050,Product 50 Luxury,1,176.34,2024-04-07 20:09:46,France
INV_001924,CUST_00169,PROD_0037,Product 37 Modern,1,17.38,2024-05-04 00:14:45,United Kingdom
INV_005708,CUST_00592,PROD_0016,Product 16 Eco,1,117.57,2024-09-30 04:41:19,United States
INV_007450,CUST_02178,PROD_0037,Product 37 Modern,1,17.38,2024-01-22 12:34:09,United States
INV_000034,CUST_00241,PROD_0031,Product 31 Vintage,1,150.26,2024-03-04 22:31:45,United States
INV_004812,CUST_01248,PROD_0019,Product 19 Luxury,2,59.19,2024-02-06 17:26:14,Australia
INV_005012,CUST_01399,PROD_0047,Product 47 Vintage,2,153.68,2024-12-05 21:47:09,United States
INV_002435,CUST_00629,PROD_0018,Product 18 Essential,1,171.78,2024-03-03 15:00:10,United States
INV_005604,CUST_00805,PROD_0042,Product 42 Essential,2,62.22,2024-06-22 05:58:23,Germany
INV_007124,CUST_02245,PROD_0020,Product 20 Essential,1,77.18,2024-03-26 01:30:06,Japan
INV_006964,CUST_02192,PROD_0003,Product 3 Luxury,1,21.94,2024-12-07 08:57:00,United States
INV_004764,CUST_02405,PROD_0011,Product 11 Essential,2,23.08,2024-11-27 02:54:20,United Kingdom
INV_001110,CUST_00033,PROD_0025,Product 25 Eco,2,138.49,2024-05-23 06:34:39,United States
INV_007588,CUST_00577,PROD_0022,Product 22 Luxury,1,128.81,2024-08-09 00:13:05,Canada
INV_001903,CUST_00909,PROD_0020,Product 20 Essential,3,77.18,2024-03-24 10:17:37,Canada
INV_006803,CUST_01546,PROD_0023,Product 23 Eco,8,36.85,2024-05-17 11:54:57,United States
INV_000894,CUST_00108,PROD_0045,Product 45 Eco,1,174.74,2024-02-04 19:18:29,United States
INV_007674,CUST_01110,PROD_0047,Product 47 Vintage,1,153.68,2024-06-29 10:37:05,United States
INV_002793,CUST_01745,PROD_0038,Product 38 Modern,2,199.23,2024-02-06 02:19:59,United States
INV_004223,CUST_00468,PROD_0014,Product 14 Modern,4,29.33,2024-01-09 06:26:02,United Kingdom
INV_004225,CUST_01574,PROD_0022,Product 22 Luxury,5,128.81,2024-04-26 16:03:02,France
INV_005217,CUST_00232,PROD_0046,Product 46 Essential,3,123.74,2024-05-31 23:17:27,United States
INV_006069,CUST_00948,PROD_0004,Product 4 Modern,1,10.8,2024-06-08 12:19:49,Canada
INV_004965,CUST_02236,PROD_0046,Product 46 Essential,3,123.74,2024-06-19 19:49:13,United States
INV_007915,CUST_01966,PROD_0028,Product 28 Vintage,1,175.88,2024-07-29 23:58:12,United Kingdom
INV_007005,CUST_01308,PROD_0021,Product 21 Vintage,1,141.84,2024-09-09 09:16:48,United States
INV_006196,CUST_01531,PROD_0015,Product 15 Modern,4,112.64,2024-10-21 05:53:04,United States
INV_004071,CUST_01238,PROD_0022,Product 22 Luxury,1,128.81,2024-08-19 20:48:17,United States
INV_006533,CUST_00026,PROD_0036,Product 36 Vintage,1,159.45,2024-12-08 17:24:10,United States
INV_003908,CUST_00519,PROD_0034,Product 34 Vintage,1,104.35,2024-04-13 22:07:28,United States
INV_006749,CUST_02470,PROD_0014,Product 14 Modern,8,29.33,2024-08-04 03:20:51,Germany
INV_005548,CUST_01256,PROD_0003,Product 3 Luxury,1,21.94,2024-04-03 22:03:00,Germany
INV_007826,CUST_00251,PROD_0045,Product 45 Eco,1,174.74,2024-01-08 00:30:03,France
INV_003628,CUST_00903,PROD_0042,Product 42 Essential,2,62.22,2024-04-25 02:18:35,Germany
INV_006606,CUST_01339,PROD_0044,Product 44 Essential,3,153.57,2024-02-23 16:49:11,United Kingdom
INV_003815,CUST_01850,PROD_0025,Product 25 Eco,1,138.49,2024-12-04 09:00:11,United States
INV_007547,CUST_02358,PROD_0044,Product 44 Essential,2,153.57,2024-09-16 19:36:18,France
INV_001584,CUST_02207,PROD_0021,Product 21 Vintage,2,141.84,2024-03-17 06:52:41,United States
INV_005259,CUST_01689,PROD_0041,Product 41 Eco,1,154.87,2024-01-20 18:17:21,United States
INV_004161,CUST_00276,PROD_0035,Product 35 Luxury,1,172.91,2024-06-19 10:38:24,United States
INV_004784,CUST_01004,PROD_0011,Product 11 Essential,1,23.08,2024-03-29 16:16:56,Germany
INV_001617,CUST_00867,PROD_0046,Product 46 Essential,2,123.74,2024-02-28 08:20:31,United States
INV_002635,CUST_01777,PROD_0019,Product 19 Luxury,1,59.19,2024-12-28 23:26:17,United Kingdom
INV_007408,CUST_00524,PROD_0013,Product 13 Eco,1,162.38,2024-10-06 06:50:16,United States
INV_004816,CUST_01259,PROD_0039,Product 39 Eco,1,194.35,2024-07-13 20:55:31,United States
INV_007815,CUST_01633,PROD_0036,Product 36 Vintage,1,159.45,2024-10-11 16:45:53,United Kingdom
INV_006274,CUST_01988,PROD_0003,Product 3 Luxury,2,21.94,2024-06-13 20:22:49,Germany
INV_001837,CUST_01131,PROD_0006,Product 6 Luxury,3,43.76,2024-08-15 01:46:11,United States
INV_007881,CUST_01935,PROD_0009,Product 9 Luxury,4,141.13,2024-04-01 23:24:07,Australia
INV_005599,CUST_00275,PROD_0026,Product 26 Luxury,1,165.24,2024-01-26 07:28:41,United States
INV_001300,CUST_01626,PROD_0030,Product 30 Modern,1,32.85,2024-09-03 18:26:55,Australia
INV_005689,CUST_01570,PROD_0043,Product 43 Vintage,2,5.62,2024-03-19 21:24:47,United Kingdom
INV_006627,CUST_00384,PROD_0008,Product 8 Eco,1,162.83,2024-01-09 20:53:22,France
INV_003691,CUST_01088,PROD_0010,Product 10 Essential,1,35.31,2024-11-10 20:27:09,Canada
INV_005653,CUST_01686,PROD_0004,Product 4 Modern,1,10.8,2024-04-18 04:00:52,United States
INV_007935,CUST_02356,PROD_0009,Product 9 Luxury,1,141.13,2024-08-15 12:23:55,France
INV_003950,CUST_01701,PROD_0032,Product 32 Eco,1,150.66,2024-10-07 21:12:46,United States
INV_003473,CUST_02188,PROD_0040,Product 40 Luxury,1,137.92,2024-06-21 18:57:27,United States
INV_000274,CUST_00537,PROD_0038,Product 38 Modern,1,199.23,2024-12-26 06:32:12,United States
INV_002925,CUST_00533,PROD_0021,Product 21 Vintage,1,141.84,2024-07-03 23:00:01,United States
INV_005693,CUST_00906,PROD_0029,Product 29 Essential,7,132.8,2024-04-03 23:49:54,United Kingdom
INV_000344,CUST_01339,PROD_0010,Product 10 Essential,1,35.31,2024-10-17 07:01:35,United States
INV_003368,CUST_00770,PROD_0008,Product 8 Eco,1,162.83,2024-01-02 05:09:55,Japan
INV_000604,CUST_00919,PROD_0013,Product 13 Eco,1,162.38,2024-02-17 03:10:48,Japan
INV_002533,CUST_01137,PROD_0017,Product 17 Luxury,5,133.94,2024-08-13 03:40:27,United States
INV_006496,CUST_02384,PROD_0024,Product 24 Modern,2,197.95,2024-04-01 15:50:50,United States
INV_006549,CUST_01693,PROD_0031,Product 31 Vintage,3,150.26,2024-02-28 03:20:55,Germany
INV_000911,CUST_02435,PROD_0050,Product 50 Luxury,1,176.34,2024-02-22 20:46:19,United States
INV_004514,CUST_00054,PROD_0037,Product 37 Modern,1,17.38,2024-08-23 15:32:50,United States
INV_005429,CUST_01338,PROD_0039,Product 39 Eco,1,194.35,2024-08-02 14:22:24,United Kingdom
INV_005201,CUST_01632,PROD_0010,Product 10 Essential,1,35.31,2024-04-20 14:35:29,United Kingdom
INV_006000,CUST_02088,PROD_0049,Product 49 Eco,3,100.27,2024-04-02 15:47:15,Japan
INV_006904,CUST_00114,PROD_0027,Product 27 Essential,1,57.2,2024-02-10 06:08:48,United States
INV_003585,CUST_00818,PROD_0048,Product 48 Eco,1,184.1,2024-02-05 07:34:46,Canada
INV_007423,CUST_00495,PROD_0010,Product 10 Essential,1,35.31,2024-10-23 21:34:29,United Kingdom
INV_001225,CUST_00308,PROD_0035,Product 35 Luxury,2,172.91,2024-07-31 10:50:26,Australia
INV_005376,CUST_02251,PROD_0046,Product 46 Essential,2,123.74,2024-04-17 20:04:05,United States
INV_002988,CUST_00958,PROD_0025,Product 25 Eco,1,138.49,2024-12-20 20:37:42,Canada
INV_003435,CUST_01484,PROD_0036,Product 36 Vintage,2,159.45,2024-10-08 22:24:51,Canada
INV_002035,CUST_00700,PROD_0043,Product 43 Vintage,1,5.62,2024-12-20 06:48:43,United States
INV_002103,CUST_01852,PROD_0024,Product 24 Modern,1,197.95,2024-11-18 03:06:14,Australia
INV_006646,CUST_02168,PROD_0022,Product 22 Luxury,2,128.81,2024-10-22 03:15:57,United States
INV_000419,CUST_01441,PROD_0009,Product 9 Luxury,6,141.13,2024-02-10 05:37:38,United Kingdom
INV_001739,CUST_01525,PROD_0046,Product 46 Essential,1,123.74,2024-05-21 18:46:24,Canada
INV_000055,CUST_00874,PROD_0032,Product 32 Eco,1,150.66,2024-07-15 11:11:13,United States
INV_006293,CUST_02347,PROD_0035,Product 35 Luxury,2,172.91,2024-08-30 06:00:34,Australia
INV_005507,CUST_00181,PROD_0020,Product 20 Essential,4,77.18,2024-09-12 00:02:56,United States
INV_001773,CUST_01031,PROD_0015,Product 15 Modern,2,112.64,2024-12-31 05:30:40,Germany
INV_003999,CUST_01765,PROD_0027,Product 27 Essential,3,57.2,2024-07-16 06:13:16,United States
INV_001571,CUST_00961,PROD_0037,Product 37 Modern,2,17.38,2024-02-08 20:29:15,United States
INV_000506,CUST_00415,PROD_0017,Product 17 Luxury,2,133.94,2024-07-16 04:00:39,France
INV_003368,CUST_00770,PROD_0003,Product 3 Luxury,1,21.94,2024-01-02 05:09:55,Japan
INV_001458,CUST_01677,PROD_0045,Product 45 Eco,2,174.74,2024-02-11 12:57:12,United States
INV_002001,CUST_02013,PROD_0026,Product 26 Luxury,2,165.24,2024-07-03 00:34:24,United States
INV_005906,CUST_01710,PROD_0043,Product 43 Vintage,7,5.62,2024-12-26 19:21:31,United Kingdom
INV_006842,CUST_01984,PROD_0010,Product 10 Essential,5,35.31,2024-12-14 04:41:28,Canada
INV_003475,CUST_01443,PROD_0037,Product 37 Modern,1,17.38,2024-08-23 09:56:01,United Kingdom
INV_007758,CUST_01000,PROD_0044,Product 44 Essential,1,153.57,2024-11-29 03:13:29,United States
INV_000509,CUST_00665,PROD_0037,Product 37 Modern,1,17.38,2024-03-11 05:36:23,France
INV_007774,CUST_02458,PROD_0022,Product 22 Luxury,2,128.81,2024-10-09 20:27:41,Canada
INV_003281,CUST_02210,PROD_0007,Product 7 Eco,1,47.98,2024-01-22 00:00:21,Canada
INV_004961,CUST_02344,PROD_0003,Product 3 Luxury,1,21.94,2024-07-05 17:09:38,United Kingdom
INV_007689,CUST_02477,PROD_0030,Product 30 Modern,1,32.85,2024-02-21 23:18:15,United States
INV_005909,CUST_01841,PROD_0005,Product 5 Vintage,5,103.53,2024-04-12 19:11:15,United States
INV_005556,CUST_01230,PROD_0007,Product 7 Eco,1,47.98,2024-05-13 06:34:20,United States
INV_000458,CUST_00434,PROD_0014,Product 14 Modern,2,29.33,2024-04-04 11:52:26,United States
INV_001711,CUST_01401,PROD_0017,Product 17 Luxury,1,133.94,2024-01-30 12:38:23,United Kingdom
INV_000272,CUST_02042,PROD_0030,Product 30 Modern,1,32.85,2024-08-30 21:13:55,United States
