invoice_no,customer_id,product_id,stock_code,product_name,description,category,quantity,unit_price,total_spend,transaction_date,country,device
INV_004663,CUST_00882,PROD_0038,PROD_0038,Product 38 Modern,Product 38 Modern,Electronics,1,199.23,199.23,2024-10-22 10:24:55,Australia,Desktop
INV_001550,CUST_02485,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,1,36.85,36.85,2024-02-03 14:17:13,United States,Desktop
INV_004834,CUST_00855,PROD_0039,PROD_0039,Product 39 Eco,Product 39 Eco,Electronics,2,194.35,388.7,2024-09-14 02:47:46,Germany,Desktop
INV_001265,CUST_01628,PROD_0038,PROD_0038,Product 38 Modern,Product 38 Modern,Electronics,4,199.23,796.92,2024-08-02 09:31:04,United States,Desktop
INV_004942,CUST_01053,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,2,153.68,307.36,2024-02-19 18:53:51,United States,Desktop
INV_001765,CUST_02342,PROD_0021,PROD_0021,Product 21 Vintage,Product 21 Vintage,Electronics,3,141.84,425.52,2024-06-06 04:45:18,France,Desktop
INV_006020,CUST_00057,PROD_0031,PROD_0031,Product 31 Vintage,Product 31 Vintage,Electronics,3,150.26,450.78,2024-06-09 12:45:20,United States,Desktop
INV_003276,CUST_00550,PROD_0036,PROD_0036,Product 36 Vintage,Product 36 Vintage,Electronics,2,159.45,318.9,2024-04-18 00:19:34,United States,Desktop
INV_005818,CUST_02433,PROD_0032,PROD_0032,Product 32 Eco,Product 32 Eco,Electronics,1,150.66,150.66,2024-10-29 06:14:43,Canada,Desktop
INV_001535,CUST_00426,PROD_0024,PROD_0024,Product 24 Modern,Product 24 Modern,Electronics,4,197.95,791.8,2024-03-20 20:08:25,United Kingdom,Desktop
INV_003554,CUST_01534,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,1,149.59,149.59,2024-04-26 05:32:16,United States,Desktop
INV_002024,CUST_02239,PROD_0017,PROD_0017,Product 17 Luxury,Product 17 Luxury,Electronics,2,133.94,267.88,2024-02-22 13:08:58,United States,Desktop
INV_000401,CUST_02247,PROD_0034,PROD_0034,Product 34 Vintage,Product 34 Vintage,Electronics,5,104.35,521.75,2024-10-03 13:44:42,United States,Desktop
INV_006615,CUST_02331,PROD_0017,PROD_0017,Product 17 Luxury,Product 17 Luxury,Electronics,4,133.94,535.76,2024-06-19 05:54:14,United States,Desktop
INV_006661,CUST_01503,PROD_0016,PROD_0016,Product 16 Eco,Product 16 Eco,Electronics,1,117.57,117.57,2024-05-15 22:00:23,Germany,Desktop
INV_001640,CUST_00613,PROD_0039,PROD_0039,Product 39 Eco,Product 39 Eco,Electronics,2,194.35,388.7,2024-08-23 03:46:18,United States,Desktop
INV_001554,CUST_02236,PROD_0049,PROD_0049,Product 49 Eco,Product 49 Eco,Electronics,2,100.27,200.54,2024-04-24 13:23:54,Australia,Desktop
INV_001268,CUST_02407,PROD_0009,PROD_0009,Product 9 Luxury,Product 9 Luxury,Electronics,1,141.13,141.13,2024-07-21 22:37:51,France,Desktop
INV_000241,CUST_01159,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,4,149.59,598.36,2024-09-30 00:19:08,Canada,Desktop
INV_002373,CUST_00911,PROD_0020,PROD_0020,Product 20 Essential,Product 20 Essential,Electronics,1,77.18,77.18,2024-12-12 08:23:21,Australia,Desktop
INV_005393,CUST_01281,PROD_0045,PROD_0045,Product 45 Eco,Product 45 Eco,Electronics,1,174.74,174.74,2024-09-03 04:06:35,Canada,Desktop
INV_003268,CUST_00055,PROD_0010,PROD_0010,Product 10 Essential,Product 10 Essential,Electronics,3,35.31,105.93,2024-03-31 08:02:39,United States,Desktop
INV_005935,CUST_00014,PROD_0048,PROD_0048,Product 48 Eco,Product 48 Eco,Electronics,5,184.1,920.5,2024-04-03 00:46:51,United States,Desktop
INV_007837,CUST_00053,PROD_0020,PROD_0020,Product 20 Essential,Product 20 Essential,Electronics,2,77.18,154.36,2024-01-19 08:20:22,United States,Desktop
INV_005418,CUST_01733,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,3,112.64,337.92,2024-09-29 02:29:41,France,Desktop
INV_007133,CUST_01475,PROD_0019,PROD_0019,Product 19 Luxury,Product 19 Luxury,Electronics,2,59.19,118.38,2024-06-23 08:50:58,United Kingdom,Desktop
INV_004621,CUST_00339,PROD_0005,PROD_0005,Product 5 Vintage,Product 5 Vintage,Electronics,1,103.53,103.53,2024-05-14 11:37:39,Germany,Desktop
INV_000969,CUST_00348,PROD_0002,PROD_0002,Product 2 Vintage,Product 2 Vintage,Electronics,1,32.2,32.2,2024-09-18 00:31:12,United States,Desktop
INV_006649,CUST_00789,PROD_0037,PROD_0037,Product 37 Modern,Product 37 Modern,Electronics,1,17.38,17.38,2024-06-16 13:23:31,United States,Desktop
INV_001248,CUST_00397,PROD_0041,PROD_0041,Product 41 Eco,Product 41 Eco,Electronics,3,154.87,464.61,2024-02-03 06:51:00,Germany,Desktop
INV_003851,CUST_02062,PROD_0009,PROD_0009,Product 9 Luxury,Product 9 Luxury,Electronics,1,141.13,141.13,2024-08-13 17:29:22,France,Desktop
INV_005021,CUST_01772,PROD_0035,PROD_0035,Product 35 Luxury,Product 35 Luxury,Electronics,1,172.91,172.91,2024-06-12 18:17:15,United States,Desktop
INV_002681,CUST_00965,PROD_0043,PROD_0043,Product 43 Vintage,Product 43 Vintage,Electronics,1,5.62,5.62,2024-04-25 12:10:56,United States,Desktop
INV_001309,CUST_00923,PROD_0048,PROD_0048,Product 48 Eco,Product 48 Eco,Electronics,3,184.1,552.3,2024-09-20 04:34:39,United States,Desktop
INV_007700,CUST_00312,PROD_0045,PROD_0045,Product 45 Eco,Product 45 Eco,Electronics,1,174.74,174.74,2024-05-10 04:31:07,Germany,Desktop
INV_007444,CUST_01449,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,1,149.59,149.59,2024-06-06 07:07:43,United States,Desktop
INV_007944,CUST_01135,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,2,123.74,247.48,2024-10-12 21:09:34,Australia,Desktop
INV_000456,CUST_01885,PROD_0034,PROD_0034,Product 34 Vintage,Product 34 Vintage,Electronics,1,104.35,104.35,2024-11-19 03:02:36,Germany,Desktop
INV_002760,CUST_00690,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,1,112.64,112.64,2024-10-18 05:54:58,United Kingdom,Desktop
INV_007639,CUST_00737,PROD_0032,PROD_0032,Product 32 Eco,Product 32 Eco,Electronics,8,150.66,1205.28,2024-03-01 09:50:53,United States,Desktop
INV_003508,CUST_01650,PROD_0039,PROD_0039,Product 39 Eco,Product 39 Eco,Electronics,5,194.35,971.75,2024-07-04 04:40:29,United Kingdom,Desktop
INV_000839,CUST_02147,PROD_0040,PROD_0040,Product 40 Luxury,Product 40 Luxury,Electronics,5,137.92,689.6,2024-01-14 03:15:36,France,Desktop
INV_004577,CUST_01870,PROD_0040,PROD_0040,Product 40 Luxury,Product 40 Luxury,Electronics,1,137.92,137.92,2024-08-18 12:31:03,United Kingdom,Desktop
INV_007499,CUST_00650,PROD_0037,PROD_0037,Product 37 Modern,Product 37 Modern,Electronics,5,17.38,86.9,2024-02-17 00:16:50,United Kingdom,Desktop
INV_006778,CUST_01066,PROD_0050,PROD_0050,Product 50 Luxury,Product 50 Luxury,Electronics,2,176.34,352.68,2024-04-28 02:32:55,United Kingdom,Desktop
INV_007970,CUST_02014,PROD_0003,PROD_0003,Product 3 Luxury,Product 3 Luxury,Electronics,2,21.94,43.88,2024-11-20 00:09:59,United Kingdom,Desktop
INV_007024,CUST_00921,PROD_0024,PROD_0024,Product 24 Modern,Product 24 Modern,Electronics,1,197.95,197.95,2024-04-19 14:13:30,United States,Desktop
INV_001079,CUST_00271,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,1,149.59,149.59,2024-04-30 10:59:21,Germany,Desktop
INV_005398,CUST_00938,PROD_0024,PROD_0024,Product 24 Modern,Product 24 Modern,Electronics,1,197.95,197.95,2024-10-02 00:00:57,United Kingdom,Desktop
INV_007662,CUST_00670,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,1,149.59,149.59,2024-01-09 08:03:32,United States,Desktop
INV_003347,CUST_00448,PROD_0027,PROD_0027,Product 27 Essential,Product 27 Essential,Electronics,1,57.2,57.2,2024-12-03 05:43:13,United Kingdom,Desktop
INV_004311,CUST_00140,PROD_0028,PROD_0028,Product 28 Vintage,Product 28 Vintage,Electronics,2,175.88,351.76,2024-11-19 20:07:30,United States,Desktop
INV_003935,CUST_02490,PROD_0010,PROD_0010,Product 10 Essential,Product 10 Essential,Electronics,3,35.31,105.93,2024-12-09 01:30:47,France,Desktop
INV_005339,CUST_01180,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,2,153.68,307.36,2024-10-11 02:40:39,Germany,Desktop
INV_006319,CUST_01167,PROD_0019,PROD_0019,Product 19 Luxury,Product 19 Luxury,Electronics,3,59.19,177.57,2024-11-17 13:38:46,United States,Desktop
INV_000056,CUST_01430,PROD_0020,PROD_0020,Product 20 Essential,Product 20 Essential,Electronics,1,77.18,77.18,2024-12-08 02:14:57,United States,Desktop
INV_007696,CUST_01001,PROD_0020,PROD_0020,Product 20 Essential,Product 20 Essential,Electronics,1,77.18,77.18,2024-06-28 22:00:40,Germany,Desktop
INV_000988,CUST_02346,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,1,123.74,123.74,2024-02-14 08:28:59,United States,Desktop
INV_001848,CUST_00791,PROD_0005,PROD_0005,Product 5 Vintage,Product 5 Vintage,Electronics,2,103.53,207.06,2024-01-09 07:01:22,Germany,Desktop
INV_003950,CUST_01701,PROD_0043,PROD_0043,Product 43 Vintage,Product 43 Vintage,Electronics,2,5.62,11.24,2024-10-07 21:12:46,United States,Desktop
INV_006967,CUST_02263,PROD_0026,PROD_0026,Product 26 Luxury,Product 26 Luxury,Electronics,1,165.24,165.24,2024-02-11 14:44:22,United States,Desktop
INV_000425,CUST_02281,PROD_0032,PROD_0032,Product 32 Eco,Product 32 Eco,Electronics,1,150.66,150.66,2024-01-11 04:42:12,United Kingdom,Desktop
INV_001610,CUST_01497,PROD_0042,PROD_0042,Product 42 Essential,Product 42 Essential,Electronics,1,62.22,62.22,2024-08-16 05:33:49,Germany,Desktop
INV_004066,CUST_00806,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,1,36.85,36.85,2024-06-16 19:00:18,United Kingdom,Desktop
INV_003433,CUST_00860,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,3,43.76,131.28,2024-03-25 17:10:45,France,Desktop
INV_006241,CUST_00876,PROD_0043,PROD_0043,Product 43 Vintage,Product 43 Vintage,Electronics,1,5.62,5.62,2024-06-01 03:28:51,United States,Desktop
INV_000369,CUST_00406,PROD_0010,PROD_0010,Product 10 Essential,Product 10 Essential,Electronics,2,35.31,70.62,2024-11-19 18:34:57,United Kingdom,Desktop
INV_006827,CUST_02457,PROD_0040,PROD_0040,Product 40 Luxury,Product 40 Luxury,Electronics,2,137.92,275.84,2024-09-05 14:08:11,France,Desktop
INV_004783,CUST_00749,PROD_0039,PROD_0039,Product 39 Eco,Product 39 Eco,Electronics,2,194.35,388.7,2024-09-24 20:27:39,Australia,Desktop
INV_004840,CUST_00438,PROD_0013,PROD_0013,Product 13 Eco,Product 13 Eco,Electronics,2,162.38,324.76,2024-01-29 21:42:32,United States,Desktop
INV_001585,CUST_00314,PROD_0014,PROD_0014,Product 14 Modern,Product 14 Modern,Electronics,1,29.33,29.33,2024-10-09 12:05:45,United States,Desktop
INV_001556,CUST_01529,PROD_0020,PROD_0020,Product 20 Essential,Product 20 Essential,Electronics,2,77.18,154.36,2024-01-05 07:55:38,United Kingdom,Desktop
INV_006639,CUST_01886,PROD_0019,PROD_0019,Product 19 Luxury,Product 19 Luxury,Electronics,3,59.19,177.57,2024-06-08 06:30:58,United Kingdom,Desktop
INV_002544,CUST_00741,PROD_0018,PROD_0018,Product 18 Essential,Product 18 Essential,Electronics,3,171.78,515.34,2024-11-20 04:21:38,United States,Desktop
INV_002348,CUST_00648,PROD_0036,PROD_0036,Product 36 Vintage,Product 36 Vintage,Electronics,2,159.45,318.9,2024-11-01 01:18:58,United States,Desktop
INV_006388,CUST_00388,PROD_0018,PROD_0018,Product 18 Essential,Product 18 Essential,Electronics,1,171.78,171.78,2024-06-16 10:42:00,United States,Desktop
INV_000211,CUST_01293,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,2,132.8,265.6,2024-02-16 10:19:51,Germany,Desktop
INV_004379,CUST_01607,PROD_0027,PROD_0027,Product 27 Essential,Product 27 Essential,Electronics,3,57.2,171.6,2024-08-20 04:17:32,United States,Desktop
INV_006345,CUST_01372,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,1,112.64,112.64,2024-11-15 20:08:26,Australia,Desktop
INV_000539,CUST_01181,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,2,149.59,299.18,2024-04-02 06:58:02,United States,Desktop
INV_003854,CUST_01561,PROD_0027,PROD_0027,Product 27 Essential,Product 27 Essential,Electronics,1,57.2,57.2,2024-02-14 11:13:39,United States,Desktop
INV_006369,CUST_00276,PROD_0049,PROD_0049,Product 49 Eco,Product 49 Eco,Electronics,2,100.27,200.54,2024-03-16 20:02:04,United States,Desktop
INV_006443,CUST_00964,PROD_0031,PROD_0031,Product 31 Vintage,Product 31 Vintage,Electronics,2,150.26,300.52,2024-12-13 15:49:55,United Kingdom,Desktop
INV_007528,CUST_01188,PROD_0045,PROD_0045,Product 45 Eco,Product 45 Eco,Electronics,2,174.74,349.48,2024-12-21 19:16:40,United Kingdom,Desktop
INV_006400,CUST_01394,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,1,36.85,36.85,2024-10-12 06:28:59,France,Desktop
INV_005695,CUST_00903,PROD_0016,PROD_0016,Product 16 Eco,Product 16 Eco,Electronics,6,117.57,705.42,2024-04-18 12:51:20,United States,Desktop
INV_001364,CUST_00058,PROD_0035,PROD_0035,Product 35 Luxury,Product 35 Luxury,Electronics,2,172.91,345.82,2024-12-12 10:06:07,United States,Desktop
INV_000643,CUST_01096,PROD_0018,PROD_0018,Product 18 Essential,Product 18 Essential,Electronics,1,171.78,171.78,2024-06-23 14:32:18,United States,Desktop
INV_001578,CUST_01787,PROD_0017,PROD_0017,Product 17 Luxury,Product 17 Luxury,Electronics,1,133.94,133.94,2024-04-17 10:50:34,France,Desktop
INV_006668,CUST_01737,PROD_0005,PROD_0005,Product 5 Vintage,Product 5 Vintage,Electronics,2,103.53,207.06,2024-12-29 04:24:19,United States,Desktop
INV_002901,CUST_01236,PROD_0033,PROD_0033,Product 33 Modern,Product 33 Modern,Electronics,1,82.87,82.87,2024-02-02 17:33:18,United States,Desktop
INV_002838,CUST_01992,PROD_0035,PROD_0035,Product 35 Luxury,Product 35 Luxury,Electronics,2,172.91,345.82,2024-07-18 08:49:19,United Kingdom,Desktop
INV_005972,CUST_01491,PROD_0048,PROD_0048,Product 48 Eco,Product 48 Eco,Electronics,3,184.1,552.3,2024-01-30 04:05:29,United Kingdom,Desktop
INV_002630,CUST_00740,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,1,132.8,132.8,2024-12-08 02:33:04,United States,Desktop
INV_005885,CUST_01730,PROD_0040,PROD_0040,Product 40 Luxury,Product 40 Luxury,Electronics,1,137.92,137.92,2024-09-12 16:46:39,United States,Desktop
INV_002997,CUST_00172,PROD_0016,PROD_0016,Product 16 Eco,Product 16 Eco,Electronics,2,117.57,235.14,2024-01-01 09:19:49,France,Desktop
INV_000959,CUST_00843,PROD_0026,PROD_0026,Product 26 Luxury,Product 26 Luxury,Electronics,1,165.24,165.24,2024-04-18 02:21:42,Germany,Desktop
INV_004030,CUST_01375,PROD_0031,PROD_0031,Product 31 Vintage,Product 31 Vintage,Electronics,1,150.26,150.26,2024-06-24 18:41:24,United Kingdom,Desktop
INV_002336,CUST_01234,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,2,149.59,299.18,2024-05-15 02:13:48,United States,Desktop
INV_007310,CUST_00778,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,2,149.59,299.18,2024-02-20 06:48:05,France,Desktop
INV_002613,CUST_00410,PROD_0020,PROD_0020,Product 20 Essential,Product 20 Essential,Electronics,1,77.18,77.18,2024-09-25 07:19:07,Germany,Desktop
INV_002264,CUST_01207,PROD_0002,PROD_0002,Product 2 Vintage,Product 2 Vintage,Electronics,8,32.2,257.6,2024-06-30 08:20:29,Germany,Desktop
INV_002037,CUST_00733,PROD_0039,PROD_0039,Product 39 Eco,Product 39 Eco,Electronics,4,194.35,777.4,2024-10-25 17:03:39,Germany,Desktop
INV_005832,CUST_01286,PROD_0035,PROD_0035,Product 35 Luxury,Product 35 Luxury,Electronics,1,172.91,172.91,2024-12-25 16:06:21,Canada,Desktop
INV_000668,CUST_00160,PROD_0035,PROD_0035,Product 35 Luxury,Product 35 Luxury,Electronics,1,172.91,172.91,2024-02-23 05:16:17,Germany,Desktop
INV_001713,CUST_00896,PROD_0038,PROD_0038,Product 38 Modern,Product 38 Modern,Electronics,1,199.23,199.23,2024-12-13 07:37:53,United Kingdom,Desktop
INV_006300,CUST_01500,PROD_0011,PROD_0011,Product 11 Essential,Product 11 Essential,Electronics,3,23.08,69.24,2024-08-12 23:16:37,United States,Desktop
INV_006050,CUST_01033,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,1,153.68,153.68,2024-11-10 11:02:44,United States,Desktop
INV_004209,CUST_02227,PROD_0024,PROD_0024,Product 24 Modern,Product 24 Modern,Electronics,4,197.95,791.8,2024-03-20 22:45:47,United Kingdom,Desktop
INV_004457,CUST_00466,PROD_0036,PROD_0036,Product 36 Vintage,Product 36 Vintage,Electronics,1,159.45,159.45,2024-01-16 04:05:01,Canada,Desktop
INV_007771,CUST_00407,PROD_0018,PROD_0018,Product 18 Essential,Product 18 Essential,Electronics,2,171.78,343.56,2024-09-18 09:03:55,United Kingdom,Desktop
INV_005681,CUST_02321,PROD_0048,PROD_0048,Product 48 Eco,Product 48 Eco,Electronics,1,184.1,184.1,2024-01-24 06:07:15,United States,Desktop
INV_003644,CUST_01565,PROD_0035,PROD_0035,Product 35 Luxury,Product 35 Luxury,Electronics,2,172.91,345.82,2024-09-10 22:05:17,United States,Desktop
INV_001242,CUST_01086,PROD_0026,PROD_0026,Product 26 Luxury,Product 26 Luxury,Electronics,1,165.24,165.24,2024-02-05 09:27:26,United Kingdom,Desktop
INV_004982,CUST_00622,PROD_0045,PROD_0045,Product 45 Eco,Product 45 Eco,Electronics,1,174.74,174.74,2024-08-06 14:26:59,Canada,Desktop
INV_007954,CUST_01896,PROD_0025,PROD_0025,Product 25 Eco,Product 25 Eco,Electronics,1,138.49,138.49,2024-10-10 22:36:27,United Kingdom,Desktop
INV_003583,CUST_00158,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,2,123.74,247.48,2024-04-16 08:34:31,Japan,Desktop
INV_007103,CUST_00577,PROD_0014,PROD_0014,Product 14 Modern,Product 14 Modern,Electronics,2,29.33,58.66,2024-11-05 16:45:40,United Kingdom,Desktop
INV_002807,CUST_01896,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,1,153.68,153.68,2024-03-10 17:32:51,France,Desktop
INV_001640,CUST_00613,PROD_0004,PROD_0004,Product 4 Modern,Product 4 Modern,Electronics,5,10.8,54.0,2024-08-23 03:46:18,United States,Desktop
INV_004956,CUST_00141,PROD_0030,PROD_0030,Product 30 Modern,Product 30 Modern,Electronics,1,32.85,32.85,2024-10-17 11:16:05,Canada,Desktop
INV_006964,CUST_02192,PROD_0002,PROD_0002,Product 2 Vintage,Product 2 Vintage,Electronics,2,32.2,64.4,2024-12-07 08:57:00,United States,Desktop
INV_004156,CUST_00295,PROD_0004,PROD_0004,Product 4 Modern,Product 4 Modern,Electronics,3,10.8,32.4,2024-05-12 07:39:34,United States,Desktop
INV_006885,CUST_01492,PROD_0028,PROD_0028,Product 28 Vintage,Product 28 Vintage,Electronics,1,175.88,175.88,2024-07-09 07:24:14,Germany,Desktop
INV_004142,CUST_01721,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,6,153.68,922.08,2024-12-24 05:09:56,United States,Desktop
INV_004575,CUST_01255,PROD_0031,PROD_0031,Product 31 Vintage,Product 31 Vintage,Electronics,8,150.26,1202.08,2024-03-04 04:53:57,United Kingdom,Desktop
INV_000349,CUST_01388,PROD_0039,PROD_0039,Product 39 Eco,Product 39 Eco,Electronics,1,194.35,194.35,2024-11-08 07:59:26,United States,Desktop
INV_005567,CUST_01946,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,1,123.74,123.74,2024-04-07 22:16:04,United Kingdom,Desktop
INV_005729,CUST_02265,PROD_0040,PROD_0040,Product 40 Luxury,Product 40 Luxury,Electronics,1,137.92,137.92,2024-01-20 10:38:25,United States,Desktop
INV_006874,CUST_00229,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,3,153.68,461.04,2024-05-27 04:22:36,United Kingdom,Desktop
INV_005155,CUST_02422,PROD_0019,PROD_0019,Product 19 Luxury,Product 19 Luxury,Electronics,3,59.19,177.57,2024-02-08 08:41:59,France,Desktop
INV_000647,CUST_01342,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,1,43.76,43.76,2024-12-28 15:11:42,United Kingdom,Desktop
INV_007014,CUST_01656,PROD_0010,PROD_0010,Product 10 Essential,Product 10 Essential,Electronics,3,35.31,105.93,2024-12-21 17:43:56,United States,Desktop
INV_003102,CUST_01358,PROD_0007,PROD_0007,Product 7 Eco,Product 7 Eco,Electronics,1,47.98,47.98,2024-11-09 12:18:50,Germany,Desktop
INV_004401,CUST_00530,PROD_0018,PROD_0018,Product 18 Essential,Product 18 Essential,Electronics,2,171.78,343.56,2024-08-22 22:38:49,United Kingdom,Desktop
INV_004595,CUST_00968,PROD_0004,PROD_0004,Product 4 Modern,Product 4 Modern,Electronics,1,10.8,10.8,2024-11-29 02:55:23,United States,Desktop
INV_006557,CUST_00030,PROD_0026,PROD_0026,Product 26 Luxury,Product 26 Luxury,Electronics,1,165.24,165.24,2024-08-31 11:14:34,United States,Desktop
INV_005392,CUST_01337,PROD_0008,PROD_0008,Product 8 Eco,Product 8 Eco,Electronics,1,162.83,162.83,2024-09-24 07:15:04,United States,Desktop
INV_005376,CUST_02251,PROD_0026,PROD_0026,Product 26 Luxury,Product 26 Luxury,Electronics,1,165.24,165.24,2024-04-17 20:04:05,United States,Desktop
INV_003726,CUST_02161,PROD_0044,PROD_0044,Product 44 Essential,Product 44 Essential,Electronics,2,153.57,307.14,2024-09-28 07:05:15,Australia,Desktop
INV_001302,CUST_02434,PROD_0010,PROD_0010,Product 10 Essential,Product 10 Essential,Electronics,1,35.31,35.31,2024-06-22 05:59:07,United States,Desktop
INV_001851,CUST_02290,PROD_0039,PROD_0039,Product 39 Eco,Product 39 Eco,Electronics,4,194.35,777.4,2024-04-24 10:56:20,United Kingdom,Desktop
