customer_id,recency_days,transaction_frequency,total_monetary_spend,r_score,f_score,m_score,rfm_score,customer_segment,cluster_id,avg_order_value
CUST_01686,9.2,2,2578.52,5,2,3,523,New Customers,Cluster_1,1289.26
CUST_01687,23.4,2,1889.0,5,2,3,523,New Customers,Cluster_1,944.5
CUST_01688,23.2,3,2370.47,5,4,3,543,Loyal Customers,Cluster_1,790.16
CUST_01689,54.6,5,4262.09,4,5,5,455,Champions,Cluster_4,852.42
CUST_01690,28.2,3,2652.64,4,4,4,444,Champions,Cluster_1,884.21
CUST_01691,204.2,2,962.49,1,2,1,121,Lost,Cluster_3,481.25
CUST_01692,66.8,2,2093.86,3,2,3,323,Potential Loyalists,Cluster_3,1046.93
CUST_01693,118.7,3,2981.17,2,4,4,244,Loyal Customers,Cluster_3,993.72
CUST_01694,39.9,2,1605.97,4,2,2,422,New Customers,Cluster_3,802.99
CUST_01695,10.1,3,1600.23,5,4,2,542,Potential Loyalists,Cluster_1,533.41
CUST_01696,5.7,2,691.11,5,2,1,521,New Customers,Cluster_1,345.56
CUST_01698,110.8,2,1576.69,2,2,2,222,Lost,Cluster_3,788.35
CUST_01699,104.5,3,2123.76,2,4,3,243,Loyal Customers,Cluster_3,707.92
CUST_01700,114.3,7,5074.44,2,5,5,255,Loyal Customers,Cluster_4,724.92
CUST_01701,85.1,2,2278.48,3,2,3,323,Potential Loyalists,Cluster_3,1139.24
CUST_01702,10.0,6,4999.8,5,5,5,555,Champions,Cluster_1,833.3
CUST_01703,167.0,2,1152.49,2,2,2,222,Lost,Cluster_3,576.25
CUST_01704,31.9,4,4847.37,4,4,5,445,Champions,Cluster_4,1211.84
CUST_01705,10.3,4,2305.04,5,4,3,543,Loyal Customers,Cluster_1,576.26
CUST_01706,116.7,4,3128.82,2,4,4,244,Loyal Customers,Cluster_4,782.21
CUST_01707,4.7,1,1154.21,5,1,2,512,New Customers,Cluster_1,1154.21
CUST_01708,63.2,3,2511.36,3,4,3,343,Loyal Customers,Cluster_3,837.12
CUST_01709,157.9,3,2263.34,2,4,3,243,Loyal Customers,Cluster_3,754.45
CUST_01710,5.2,1,39.34,5,1,1,511,New Customers,Cluster_2,39.34
CUST_01711,19.7,4,2436.47,5,4,3,543,Loyal Customers,Cluster_1,609.12
CUST_01712,23.4,1,197.95,5,1,1,511,New Customers,Cluster_2,197.95
CUST_01713,156.7,3,1989.89,2,4,3,243,Loyal Customers,Cluster_3,663.3
CUST_01714,296.0,1,640.74,1,1,1,111,Lost,Cluster_2,640.74
CUST_01715,182.0,3,1903.61,1,4,3,143,Loyal Customers,Cluster_3,634.54
CUST_01716,181.8,1,804.37,1,1,1,111,Lost,Cluster_2,804.37
CUST_01717,157.0,3,2976.01,2,4,4,244,Loyal Customers,Cluster_3,992.0
CUST_01718,127.2,3,2726.45,2,4,4,244,Loyal Customers,Cluster_3,908.82
CUST_01719,181.2,3,2124.18,1,4,3,143,Loyal Customers,Cluster_3,708.06
CUST_01720,49.0,2,1966.16,4,2,3,423,New Customers,Cluster_3,983.08
CUST_01721,7.8,4,3934.24,5,4,5,545,Champions,Cluster_1,983.56
CUST_01722,220.6,3,2520.24,1,4,3,143,Loyal Customers,Cluster_3,840.08
CUST_01724,68.3,3,2393.41,3,4,3,343,Loyal Customers,Cluster_3,797.8
CUST_01725,22.8,5,4613.37,5,5,5,555,Champions,Cluster_1,922.67
CUST_01726,319.7,1,626.93,1,1,1,111,Lost,Cluster_2,626.93
CUST_01727,226.2,3,2958.9,1,4,4,144,Loyal Customers,Cluster_3,986.3
CUST_01728,40.2,6,3234.56,4,5,4,454,Champions,Cluster_4,539.09
CUST_01730,110.3,3,2234.89,2,4,3,243,Loyal Customers,Cluster_3,744.96
CUST_01731,52.1,2,1815.55,4,2,3,423,New Customers,Cluster_3,907.77
CUST_01733,28.9,4,4056.02,4,4,5,445,Champions,Cluster_4,1014.0
CUST_01734,18.4,4,2008.72,5,4,3,543,Loyal Customers,Cluster_1,502.18
CUST_01735,148.6,3,1812.14,2,4,3,243,Loyal Customers,Cluster_3,604.05
CUST_01736,12.0,4,2630.3,5,4,4,544,Champions,Cluster_1,657.58
CUST_01737,2.8,6,6896.64,5,5,5,555,Champions,Cluster_1,1149.44
CUST_01738,97.9,3,1833.11,3,4,3,343,Loyal Customers,Cluster_3,611.04
CUST_01739,207.9,2,2493.05,1,2,3,123,Potential Loyalists,Cluster_3,1246.53
CUST_01740,84.4,2,1299.42,3,2,2,322,Potential Loyalists,Cluster_3,649.71
CUST_01741,20.9,6,4949.03,5,5,5,555,Champions,Cluster_4,824.84
CUST_01742,211.2,3,2601.17,1,4,4,144,Loyal Customers,Cluster_3,867.06
CUST_01743,67.7,3,3087.34,3,4,4,344,Loyal Customers,Cluster_3,1029.11
CUST_01744,44.3,5,4335.43,4,5,5,455,Champions,Cluster_4,867.09
CUST_01745,29.5,5,2751.63,4,5,4,454,Champions,Cluster_4,550.33
CUST_01746,84.4,7,3868.57,3,5,5,355,Loyal Customers,Cluster_4,552.65
CUST_01747,209.0,2,1574.58,1,2,2,122,Lost,Cluster_3,787.29
CUST_01748,255.2,5,3591.89,1,5,4,154,Loyal Customers,Cluster_4,718.38
CUST_01750,23.1,2,1031.69,5,2,1,521,New Customers,Cluster_3,515.85
CUST_01751,34.3,2,1165.13,4,2,2,422,New Customers,Cluster_3,582.57
CUST_01752,148.2,2,3449.34,2,2,4,224,Potential Loyalists,Cluster_3,1724.67
CUST_01753,163.8,2,2010.01,2,2,3,223,Potential Loyalists,Cluster_3,1005.0
CUST_01754,23.7,4,1657.05,5,4,2,542,Potential Loyalists,Cluster_1,414.26
CUST_01756,60.2,5,3867.58,3,5,5,355,Loyal Customers,Cluster_4,773.52
CUST_01757,132.8,2,1959.01,2,2,3,223,Potential Loyalists,Cluster_3,979.5
CUST_01758,37.8,1,290.74,4,1,1,411,New Customers,Cluster_2,290.74
CUST_01759,58.8,6,4623.39,3,5,5,355,Loyal Customers,Cluster_4,770.57
CUST_01760,335.1,1,536.73,1,1,1,111,Lost,Cluster_2,536.73
CUST_01761,209.0,2,520.54,1,2,1,121,Lost,Cluster_2,260.27
CUST_01762,14.2,7,4224.86,5,5,5,555,Champions,Cluster_1,603.55
CUST_01763,52.9,1,1215.86,4,1,2,412,New Customers,Cluster_2,1215.86
CUST_01764,45.2,3,1732.59,4,4,2,442,Potential Loyalists,Cluster_3,577.53
CUST_01765,168.7,3,1839.9,2,4,3,243,Loyal Customers,Cluster_3,613.3
CUST_01766,159.2,1,752.34,2,1,1,211,Lost,Cluster_2,752.34
CUST_01767,222.2,2,1811.67,1,2,3,123,Potential Loyalists,Cluster_3,905.84
CUST_01768,94.0,3,2010.15,3,4,3,343,Loyal Customers,Cluster_3,670.05
CUST_01769,53.2,4,1707.74,4,4,2,442,Potential Loyalists,Cluster_4,426.94
CUST_01770,80.7,4,3343.32,3,4,4,344,Loyal Customers,Cluster_4,835.83
CUST_01771,80.2,2,1049.76,3,2,2,322,Potential Loyalists,Cluster_3,524.88
CUST_01772,20.6,4,4415.69,5,4,5,545,Champions,Cluster_1,1103.92
CUST_01773,36.6,3,1771.55,4,4,2,442,Potential Loyalists,Cluster_3,590.52
CUST_01774,234.9,2,1207.81,1,2,2,122,Lost,Cluster_3,603.9
CUST_01775,86.7,1,75.96,3,1,1,311,Potential Loyalists,Cluster_2,75.96
CUST_01776,149.3,3,2828.21,2,4,4,244,Loyal Customers,Cluster_3,942.74
CUST_01777,3.0,5,4890.82,5,5,5,555,Champions,Cluster_1,978.16
CUST_01778,29.8,4,3731.81,4,4,5,445,Champions,Cluster_4,932.95
CUST_01779,109.3,2,1397.83,2,2,2,222,Lost,Cluster_3,698.91
CUST_01780,36.3,4,1960.16,4,4,3,443,Loyal Customers,Cluster_1,490.04
CUST_01781,7.5,3,2156.98,5,4,3,543,Loyal Customers,Cluster_1,718.99
CUST_01782,82.1,2,994.14,3,2,1,321,Potential Loyalists,Cluster_3,497.07
CUST_01783,114.9,3,1360.61,2,4,2,242,At Risk,Cluster_3,453.54
CUST_01784,112.8,4,1923.85,2,4,3,243,Loyal Customers,Cluster_4,480.96
CUST_01785,45.3,3,3931.0,4,4,5,445,Champions,Cluster_4,1310.33
CUST_01786,177.4,4,4381.54,1,4,5,145,Loyal Customers,Cluster_4,1095.38
CUST_01787,51.9,4,2096.08,4,4,3,443,Loyal Customers,Cluster_4,524.02
CUST_01788,266.9,1,36.85,1,1,1,111,Lost,Cluster_2,36.85
CUST_01789,9.5,1,422.84,5,1,1,511,New Customers,Cluster_2,422.84
CUST_01790,20.6,2,1520.17,5,2,2,522,New Customers,Cluster_1,760.09
CUST_01791,215.7,2,1743.63,1,2,2,122,Lost,Cluster_3,871.82
CUST_01792,20.5,5,2195.23,5,5,3,553,Loyal Customers,Cluster_1,439.05
CUST_01793,42.1,4,2481.51,4,4,3,443,Loyal Customers,Cluster_4,620.38
CUST_01794,80.4,4,1718.53,3,4,2,342,Potential Loyalists,Cluster_4,429.63
CUST_01795,42.2,3,2703.15,4,4,4,444,Champions,Cluster_3,901.05
CUST_01796,71.4,2,274.8,3,2,1,321,Potential Loyalists,Cluster_2,137.4
CUST_01797,69.3,3,3027.32,3,4,4,344,Loyal Customers,Cluster_3,1009.11
CUST_01798,205.0,3,3284.26,1,4,4,144,Loyal Customers,Cluster_3,1094.75
CUST_01799,32.3,1,828.18,4,1,1,411,New Customers,Cluster_2,828.18
CUST_01800,3.9,3,1288.57,5,4,2,542,Potential Loyalists,Cluster_1,429.52
CUST_01801,7.9,5,3255.75,5,5,4,554,Champions,Cluster_1,651.15
CUST_01802,18.6,1,584.53,5,1,1,511,New Customers,Cluster_2,584.53
CUST_01803,84.0,6,5596.59,3,5,5,355,Loyal Customers,Cluster_4,932.76
CUST_01804,35.0,7,6153.67,4,5,5,455,Champions,Cluster_4,879.1
CUST_01805,226.9,3,3785.8,1,4,5,145,Loyal Customers,Cluster_3,1261.93
CUST_01806,122.6,3,2389.07,2,4,3,243,Loyal Customers,Cluster_3,796.36
CUST_01807,86.6,5,5492.49,3,5,5,355,Loyal Customers,Cluster_4,1098.5
CUST_01808,153.8,2,2147.9,2,2,3,223,Potential Loyalists,Cluster_3,1073.95
CUST_01809,70.1,2,758.17,3,2,1,321,Potential Loyalists,Cluster_3,379.08
CUST_01810,283.9,1,197.95,1,1,1,111,Lost,Cluster_2,197.95
CUST_01811,96.4,6,5898.2,3,5,5,355,Loyal Customers,Cluster_4,983.03
CUST_01812,10.2,4,5425.08,5,4,5,545,Champions,Cluster_1,1356.27
CUST_01813,32.0,5,2046.37,4,5,3,453,Loyal Customers,Cluster_4,409.27
CUST_01814,77.7,5,4940.86,3,5,5,355,Loyal Customers,Cluster_4,988.17
CUST_01815,43.7,4,5617.1,4,4,5,445,Champions,Cluster_4,1404.28
CUST_01816,116.6,2,1921.99,2,2,3,223,Potential Loyalists,Cluster_3,961.0
CUST_01817,193.3,2,750.81,1,2,1,121,Lost,Cluster_2,375.4
CUST_01818,78.9,1,409.64,3,1,1,311,Potential Loyalists,Cluster_2,409.64
CUST_01819,62.5,4,3276.81,3,4,4,344,Loyal Customers,Cluster_4,819.2
CUST_01820,78.0,4,1022.85,3,4,1,341,Potential Loyalists,Cluster_3,255.71
CUST_01821,349.4,1,347.86,1,1,1,111,Lost,Cluster_2,347.86
CUST_01822,293.8,1,334.98,1,1,1,111,Lost,Cluster_2,334.98
CUST_01823,217.9,3,1859.33,1,4,3,143,Loyal Customers,Cluster_3,619.78
CUST_01824,97.4,5,5001.39,3,5,5,355,Loyal Customers,Cluster_4,1000.28
CUST_01825,12.9,2,1655.54,5,2,2,522,New Customers,Cluster_1,827.77
CUST_01826,176.9,2,600.2,1,2,1,121,Lost,Cluster_2,300.1
CUST_01827,75.8,7,6357.97,3,5,5,355,Loyal Customers,Cluster_4,908.28
CUST_01828,201.4,4,3801.15,1,4,5,145,Loyal Customers,Cluster_4,950.29
CUST_01829,141.2,2,2417.96,2,2,3,223,Potential Loyalists,Cluster_3,1208.98
CUST_01830,73.3,2,563.1,3,2,1,321,Potential Loyalists,Cluster_2,281.55
CUST_01831,20.5,1,866.18,5,1,1,511,New Customers,Cluster_2,866.18
CUST_01832,59.9,2,1260.86,3,2,2,322,Potential Loyalists,Cluster_3,630.43
CUST_01833,63.0,4,5449.84,3,4,5,345,Loyal Customers,Cluster_4,1362.46
CUST_01834,214.3,1,378.1,1,1,1,111,Lost,Cluster_2,378.1
CUST_01836,173.0,1,1524.55,2,1,2,212,Lost,Cluster_2,1524.55
CUST_01837,74.1,3,2227.1,3,4,3,343,Loyal Customers,Cluster_3,742.37
CUST_01838,311.6,1,451.98,1,1,1,111,Lost,Cluster_2,451.98
CUST_01839,275.1,1,503.5,1,1,1,111,Lost,Cluster_2,503.5
CUST_01840,22.1,4,2802.51,5,4,4,544,Champions,Cluster_1,700.63
CUST_01841,14.4,6,3720.37,5,5,5,555,Champions,Cluster_1,620.06
CUST_01842,138.7,4,1896.58,2,4,3,243,Loyal Customers,Cluster_3,474.14
CUST_01843,19.2,6,3480.29,5,5,4,554,Champions,Cluster_1,580.05
CUST_01844,185.1,1,1258.24,1,1,2,112,Lost,Cluster_2,1258.24
CUST_01845,94.3,4,1700.82,3,4,2,342,Potential Loyalists,Cluster_3,425.2
CUST_01846,13.2,4,2402.54,5,4,3,543,Loyal Customers,Cluster_1,600.63
CUST_01847,52.0,3,1482.81,4,4,2,442,Potential Loyalists,Cluster_3,494.27
CUST_01848,125.4,1,650.55,2,1,1,211,Lost,Cluster_2,650.55
CUST_01849,234.9,2,1708.3,1,2,2,122,Lost,Cluster_3,854.15
CUST_01850,27.6,4,2112.96,4,4,3,443,Loyal Customers,Cluster_1,528.24
CUST_01851,330.9,1,939.19,1,1,1,111,Lost,Cluster_2,939.19
CUST_01852,43.9,6,2890.46,4,5,4,454,Champions,Cluster_4,481.74
CUST_01853,16.4,5,5828.18,5,5,5,555,Champions,Cluster_1,1165.64
CUST_01854,226.7,2,364.88,1,2,1,121,Lost,Cluster_2,182.44
CUST_01855,260.0,1,303.16,1,1,1,111,Lost,Cluster_2,303.16
CUST_01856,239.8,2,1594.85,1,2,2,122,Lost,Cluster_3,797.42
CUST_01857,105.2,2,2275.06,2,2,3,223,Potential Loyalists,Cluster_3,1137.53
CUST_01858,38.3,5,4080.51,4,5,5,455,Champions,Cluster_4,816.1
CUST_01859,44.7,5,7661.05,4,5,5,455,Champions,Cluster_4,1532.21
CUST_01860,161.1,5,2136.57,2,5,3,253,Loyal Customers,Cluster_4,427.31
CUST_01861,150.8,2,1009.57,2,2,1,221,Lost,Cluster_3,504.79
CUST_01862,17.7,1,506.58,5,1,1,511,New Customers,Cluster_2,506.58
CUST_01863,5.4,7,7843.61,5,5,5,555,Champions,Cluster_1,1120.52
CUST_01864,71.9,7,7406.1,3,5,5,355,Loyal Customers,Cluster_4,1058.01
CUST_01865,167.6,2,2749.13,2,2,4,224,Potential Loyalists,Cluster_3,1374.57
CUST_01866,3.7,3,1332.13,5,4,2,542,Potential Loyalists,Cluster_1,444.04
CUST_01867,308.7,2,967.54,1,2,1,121,Lost,Cluster_3,483.77
CUST_01868,205.2,3,3117.07,1,4,4,144,Loyal Customers,Cluster_3,1039.02
CUST_01869,55.5,4,2517.23,4,4,3,443,Loyal Customers,Cluster_4,629.31
CUST_01870,135.5,5,4621.34,2,5,5,255,Loyal Customers,Cluster_4,924.27
CUST_01871,36.1,4,2713.78,4,4,4,444,Champions,Cluster_4,678.45
CUST_01872,4.8,4,4800.29,5,4,5,545,Champions,Cluster_1,1200.07
CUST_01873,39.2,5,7470.23,4,5,5,455,Champions,Cluster_4,1494.05
CUST_01874,43.6,3,2501.3,4,4,3,443,Loyal Customers,Cluster_3,833.77
CUST_01875,310.4,2,2715.95,1,2,4,124,Potential Loyalists,Cluster_3,1357.97
CUST_01876,139.6,4,3463.23,2,4,4,244,Loyal Customers,Cluster_4,865.81
CUST_01877,16.8,3,1777.37,5,4,3,543,Loyal Customers,Cluster_1,592.46
CUST_01878,258.5,1,1527.81,1,1,2,112,Lost,Cluster_2,1527.81
CUST_01879,3.3,3,2287.85,5,4,3,543,Loyal Customers,Cluster_1,762.62
CUST_01880,101.3,2,692.2,3,2,1,321,Potential Loyalists,Cluster_2,346.1
CUST_01881,5.9,1,1764.17,5,1,2,512,New Customers,Cluster_1,1764.17
CUST_01882,157.4,2,704.11,2,2,1,221,Lost,Cluster_2,352.06
CUST_01883,359.7,1,1031.52,1,1,1,111,Lost,Cluster_2,1031.52
CUST_01884,91.3,1,732.84,3,1,1,311,Potential Loyalists,Cluster_2,732.84
CUST_01885,42.9,1,1151.17,4,1,2,412,New Customers,Cluster_2,1151.17
CUST_01886,140.3,6,4781.74,2,5,5,255,Loyal Customers,Cluster_4,796.96
CUST_01887,19.6,2,1029.1,5,2,1,521,New Customers,Cluster_3,514.55
CUST_01888,110.5,5,3800.67,2,5,5,255,Loyal Customers,Cluster_4,760.13
CUST_01889,25.7,3,2415.02,5,4,3,543,Loyal Customers,Cluster_1,805.01
CUST_01890,173.8,4,2892.3,2,4,4,244,Loyal Customers,Cluster_4,723.08
CUST_01891,90.9,2,1078.34,3,2,2,322,Potential Loyalists,Cluster_3,539.17
CUST_01892,218.0,2,384.32,1,2,1,121,Lost,Cluster_2,192.16
CUST_01893,26.8,4,4348.39,5,4,5,545,Champions,Cluster_1,1087.1
CUST_01894,338.5,2,1566.64,1,2,2,122,Lost,Cluster_3,783.32
CUST_01895,151.1,4,3220.41,2,4,4,244,Loyal Customers,Cluster_4,805.1
CUST_01896,63.5,7,4267.95,3,5,5,355,Loyal Customers,Cluster_4,609.71
CUST_01897,10.7,3,1692.12,5,4,2,542,Potential Loyalists,Cluster_1,564.04
CUST_01898,136.7,3,1607.21,2,4,2,242,At Risk,Cluster_3,535.74
CUST_01899,91.7,5,3007.84,3,5,4,354,Loyal Customers,Cluster_4,601.57
CUST_01900,21.9,1,797.85,5,1,1,511,New Customers,Cluster_2,797.85
CUST_01901,111.2,2,2020.56,2,2,3,223,Potential Loyalists,Cluster_3,1010.28
CUST_01902,12.8,3,451.36,5,4,1,541,Potential Loyalists,Cluster_1,150.45
CUST_01903,113.5,3,1019.93,2,4,1,241,At Risk,Cluster_3,339.98
CUST_01904,95.9,2,2973.1,3,2,4,324,Potential Loyalists,Cluster_3,1486.55
CUST_01905,24.3,4,3485.93,5,4,4,544,Champions,Cluster_1,871.48
CUST_01906,167.1,2,1530.27,2,2,2,222,Lost,Cluster_3,765.13
CUST_01907,145.6,3,1412.08,2,4,2,242,At Risk,Cluster_3,470.69
CUST_01908,145.5,2,2824.84,2,2,4,224,Potential Loyalists,Cluster_3,1412.42
CUST_01909,86.8,3,770.97,3,4,1,341,Potential Loyalists,Cluster_3,256.99
CUST_01910,66.7,1,1374.19,3,1,2,312,Potential Loyalists,Cluster_2,1374.19
CUST_01911,101.6,3,1545.15,3,4,2,342,Potential Loyalists,Cluster_3,515.05
CUST_01912,173.5,2,2441.45,2,2,3,223,Potential Loyalists,Cluster_3,1220.72
CUST_01914,196.5,1,187.46,1,1,1,111,Lost,Cluster_2,187.46
CUST_01915,8.9,3,2057.51,5,4,3,543,Loyal Customers,Cluster_1,685.84
CUST_01917,241.0,1,648.9,1,1,1,111,Lost,Cluster_2,648.9
CUST_01919,19.4,5,4565.32,5,5,5,555,Champions,Cluster_1,913.06
CUST_01920,135.1,3,3607.1,2,4,4,244,Loyal Customers,Cluster_3,1202.37
CUST_01921,189.7,2,1515.14,1,2,2,122,Lost,Cluster_3,757.57
CUST_01922,121.8,4,3224.75,2,4,4,244,Loyal Customers,Cluster_4,806.19
CUST_01923,290.0,3,1015.33,1,4,1,141,At Risk,Cluster_3,338.44
CUST_01924,94.2,3,1905.51,3,4,3,343,Loyal Customers,Cluster_3,635.17
CUST_01925,70.0,7,4607.29,3,5,5,355,Loyal Customers,Cluster_4,658.18
CUST_01926,31.2,6,3167.68,4,5,4,454,Champions,Cluster_4,527.95
CUST_01927,158.5,5,3256.72,2,5,4,254,Loyal Customers,Cluster_4,651.34
CUST_01928,58.8,5,3808.94,3,5,5,355,Loyal Customers,Cluster_4,761.79
CUST_01929,71.9,5,6085.24,3,5,5,355,Loyal Customers,Cluster_4,1217.05
CUST_01931,13.7,3,454.16,5,4,1,541,Potential Loyalists,Cluster_1,151.39
CUST_01932,27.0,2,3310.03,5,2,4,524,New Customers,Cluster_1,1655.02
CUST_01933,100.2,1,426.76,3,1,1,311,Potential Loyalists,Cluster_2,426.76
CUST_01934,186.2,2,1085.35,1,2,2,122,Lost,Cluster_3,542.67
CUST_01935,33.1,7,7117.1,4,5,5,455,Champions,Cluster_4,1016.73
CUST_01936,95.7,2,1350.35,3,2,2,322,Potential Loyalists,Cluster_3,675.17
CUST_01937,218.7,1,834.1,1,1,1,111,Lost,Cluster_2,834.1
CUST_01938,52.4,3,2256.04,4,4,3,443,Loyal Customers,Cluster_3,752.01
CUST_01939,3.7,4,2792.01,5,4,4,544,Champions,Cluster_1,698.0
CUST_01940,89.5,6,3522.46,3,5,4,354,Loyal Customers,Cluster_4,587.08
CUST_01941,112.2,5,3645.73,2,5,4,254,Loyal Customers,Cluster_4,729.15
CUST_01942,245.4,1,862.65,1,1,1,111,Lost,Cluster_2,862.65
CUST_01943,7.6,4,1582.9,5,4,2,542,Potential Loyalists,Cluster_1,395.73
CUST_01944,56.4,7,4076.33,4,5,5,455,Champions,Cluster_4,582.33
CUST_01945,29.1,5,4771.08,4,5,5,455,Champions,Cluster_4,954.22
CUST_01946,148.0,4,3642.72,2,4,4,244,Loyal Customers,Cluster_4,910.68
CUST_01947,8.4,5,4045.67,5,5,5,555,Champions,Cluster_1,809.13
CUST_01949,1.3,3,1481.25,5,4,2,542,Potential Loyalists,Cluster_1,493.75
CUST_01950,15.9,4,4197.29,5,4,5,545,Champions,Cluster_1,1049.32
CUST_01951,17.4,7,5927.35,5,5,5,555,Champions,Cluster_4,846.76
CUST_01952,2.0,3,1718.52,5,4,2,542,Potential Loyalists,Cluster_1,572.84
CUST_01953,79.0,3,2316.52,3,4,3,343,Loyal Customers,Cluster_3,772.17
CUST_01954,40.8,4,1402.53,4,4,2,442,Potential Loyalists,Cluster_4,350.63
CUST_01955,107.9,2,764.76,2,2,1,221,Lost,Cluster_2,382.38
CUST_01956,217.1,3,1366.42,1,4,2,142,At Risk,Cluster_3,455.47
CUST_01957,225.7,5,2169.49,1,5,3,153,Loyal Customers,Cluster_4,433.9
CUST_01958,258.4,4,1324.08,1,4,2,142,At Risk,Cluster_3,331.02
CUST_01959,55.4,2,405.67,4,2,1,421,New Customers,Cluster_2,202.84
CUST_01960,49.6,2,1536.64,4,2,2,422,New Customers,Cluster_3,768.32
CUST_01961,161.8,3,3248.47,2,4,4,244,Loyal Customers,Cluster_3,1082.82
CUST_01962,10.9,4,3649.17,5,4,4,544,Champions,Cluster_1,912.29
CUST_01963,287.3,3,2575.09,1,4,3,143,Loyal Customers,Cluster_3,858.36
CUST_01964,59.7,5,5170.07,3,5,5,355,Loyal Customers,Cluster_4,1034.01
CUST_01965,16.8,3,1207.81,5,4,2,542,Potential Loyalists,Cluster_1,402.6
CUST_01966,155.0,4,2467.41,2,4,3,243,Loyal Customers,Cluster_4,616.85
CUST_01967,118.3,1,283.68,2,1,1,211,Lost,Cluster_2,283.68
CUST_01968,51.1,5,2520.59,4,5,3,453,Loyal Customers,Cluster_4,504.12
CUST_01969,237.6,2,2046.88,1,2,3,123,Potential Loyalists,Cluster_3,1023.44
CUST_01970,88.4,2,1091.59,3,2,2,322,Potential Loyalists,Cluster_3,545.79
CUST_01971,5.4,6,3559.95,5,5,4,554,Champions,Cluster_1,593.32
CUST_01972,96.7,3,2270.58,3,4,3,343,Loyal Customers,Cluster_3,756.86
CUST_01973,156.4,1,132.8,2,1,1,211,Lost,Cluster_2,132.8
CUST_01974,52.8,1,482.92,4,1,1,411,New Customers,Cluster_2,482.92
CUST_01975,318.9,2,1318.99,1,2,2,122,Lost,Cluster_3,659.5
CUST_01976,109.9,3,1039.47,2,4,2,242,At Risk,Cluster_3,346.49
CUST_01977,147.8,3,1759.08,2,4,2,242,At Risk,Cluster_3,586.36
CUST_01978,92.4,2,716.67,3,2,1,321,Potential Loyalists,Cluster_2,358.33
CUST_01979,124.0,3,1216.22,2,4,2,242,At Risk,Cluster_3,405.41
CUST_01980,110.0,5,5421.35,2,5,5,255,Loyal Customers,Cluster_4,1084.27
CUST_01981,65.6,2,1725.94,3,2,2,322,Potential Loyalists,Cluster_3,862.97
CUST_01982,39.7,5,3692.49,4,5,5,455,Champions,Cluster_4,738.5
CUST_01984,17.8,8,6280.27,5,5,5,555,Champions,Cluster_4,785.03
CUST_01985,344.9,1,1059.02,1,1,2,112,Lost,Cluster_2,1059.02
CUST_01986,61.5,4,5731.83,3,4,5,345,Loyal Customers,Cluster_4,1432.96
CUST_01987,182.9,3,2818.65,1,4,4,144,Loyal Customers,Cluster_3,939.55
CUST_01988,62.5,4,4751.11,3,4,5,345,Loyal Customers,Cluster_4,1187.78
CUST_01989,143.8,3,3825.89,2,4,5,245,Loyal Customers,Cluster_3,1275.3
CUST_01990,107.1,1,1378.21,2,1,2,212,Lost,Cluster_2,1378.21
CUST_01991,49.1,3,1271.99,4,4,2,442,Potential Loyalists,Cluster_3,424.0
CUST_01992,166.6,3,3573.97,2,4,4,244,Loyal Customers,Cluster_3,1191.32
CUST_01993,56.0,5,2336.86,4,5,3,453,Loyal Customers,Cluster_4,467.37
CUST_01994,110.5,3,2843.01,2,4,4,244,Loyal Customers,Cluster_3,947.67
CUST_01995,269.0,3,1140.5,1,4,2,142,At Risk,Cluster_3,380.17
CUST_01996,71.4,4,1329.35,3,4,2,342,Potential Loyalists,Cluster_3,332.34
CUST_01997,66.2,3,4577.51,3,4,5,345,Loyal Customers,Cluster_4,1525.84
CUST_01998,65.8,3,3435.75,3,4,4,344,Loyal Customers,Cluster_4,1145.25
CUST_01999,27.2,3,1510.6,5,4,2,542,Potential Loyalists,Cluster_1,503.53
CUST_02000,45.3,3,1460.69,4,4,2,442,Potential Loyalists,Cluster_3,486.9
CUST_02001,167.7,1,264.66,2,1,1,211,Lost,Cluster_2,264.66
CUST_02002,85.0,5,2422.05,3,5,3,353,Loyal Customers,Cluster_4,484.41
CUST_02003,69.9,1,36.85,3,1,1,311,Potential Loyalists,Cluster_2,36.85
CUST_02004,78.4,4,2233.91,3,4,3,343,Loyal Customers,Cluster_4,558.48
CUST_02005,161.1,2,401.94,2,2,1,221,Lost,Cluster_2,200.97
CUST_02006,30.0,7,4101.82,4,5,5,455,Champions,Cluster_4,585.97
CUST_02008,226.5,3,1231.82,1,4,2,142,At Risk,Cluster_3,410.61
CUST_02009,89.3,8,5187.51,3,5,5,355,Loyal Customers,Cluster_4,648.44
CUST_02010,149.4,4,569.57,2,4,1,241,At Risk,Cluster_3,142.39
CUST_02011,187.3,3,1420.16,1,4,2,142,At Risk,Cluster_3,473.39
CUST_02012,142.4,2,2300.3,2,2,3,223,Potential Loyalists,Cluster_3,1150.15
CUST_02013,5.4,5,3491.3,5,5,4,554,Champions,Cluster_1,698.26
CUST_02014,18.7,9,8436.89,5,5,5,555,Champions,Cluster_4,937.43
CUST_02015,5.4,6,1787.04,5,5,3,553,Loyal Customers,Cluster_1,297.84
CUST_02016,84.4,5,3348.8,3,5,4,354,Loyal Customers,Cluster_4,669.76
CUST_02017,155.5,2,1260.31,2,2,2,222,Lost,Cluster_3,630.15
CUST_02018,17.8,2,1632.8,5,2,2,522,New Customers,Cluster_1,816.4
CUST_02019,52.1,2,561.38,4,2,1,421,New Customers,Cluster_2,280.69
