invoice_no,customer_id,stock_code,description,quantity,unit_price,transaction_date,country,total_spend
INV_002373,CUST_00911,PROD_0020,Product 20 Essential,1,77.18,2024-12-12 08:23:21,Australia,77.18
INV_005393,CUST_01281,PROD_0045,Product 45 Eco,1,174.74,2024-09-03 04:06:35,Canada,174.74
INV_003268,CUST_00055,PROD_0010,Product 10 Essential,3,35.31,2024-03-31 08:02:39,United States,105.93
INV_005935,CUST_00014,PROD_0048,Product 48 Eco,5,184.1,2024-04-03 00:46:51,United States,920.5
INV_007837,CUST_00053,PROD_0020,Product 20 Essential,2,77.18,2024-01-19 08:20:22,United States,154.36
INV_005418,CUST_01733,PROD_0015,Product 15 Modern,3,112.64,2024-09-29 02:29:41,France,337.92
INV_007133,CUST_01475,PROD_0019,Product 19 Luxury,2,59.19,2024-06-23 08:50:58,United Kingdom,118.38
INV_004621,CUST_00339,PROD_0005,Product 5 Vintage,1,103.53,2024-05-14 11:37:39,Germany,103.53
INV_000969,CUST_00348,PROD_0002,Product 2 Vintage,1,32.2,2024-09-18 00:31:12,United States,32.2
INV_006649,CUST_00789,PROD_0037,Product 37 Modern,1,17.38,2024-06-16 13:23:31,United States,17.38
INV_001248,CUST_00397,PROD_0041,Product 41 Eco,3,154.87,2024-02-03 06:51:00,Germany,464.61
INV_003851,CUST_02062,PROD_0009,Product 9 Luxury,1,141.13,2024-08-13 17:29:22,France,141.13
INV_005021,CUST_01772,PROD_0035,Product 35 Luxury,1,172.91,2024-06-12 18:17:15,United States,172.91
INV_002681,CUST_00965,PROD_0043,Product 43 Vintage,1,5.62,2024-04-25 12:10:56,United States,5.62
INV_001309,CUST_00923,PROD_0048,Product 48 Eco,3,184.1,2024-09-20 04:34:39,United States,552.3
INV_007700,CUST_00312,PROD_0045,Product 45 Eco,1,174.74,2024-05-10 04:31:07,Germany,174.74
INV_007444,CUST_01449,PROD_0001,Product 1 Luxury,1,149.59,2024-06-06 07:07:43,United States,149.59
INV_007944,CUST_01135,PROD_0046,Product 46 Essential,2,123.74,2024-10-12 21:09:34,Australia,247.48
INV_000456,CUST_01885,PROD_0034,Product 34 Vintage,1,104.35,2024-11-19 03:02:36,Germany,104.35
INV_002760,CUST_00690,PROD_0015,Product 15 Modern,1,112.64,2024-10-18 05:54:58,United Kingdom,112.64
INV_007639,CUST_00737,PROD_0032,Product 32 Eco,8,150.66,2024-03-01 09:50:53,United States,1205.28
INV_003508,CUST_01650,PROD_0039,Product 39 Eco,5,194.35,2024-07-04 04:40:29,United Kingdom,971.75
INV_000839,CUST_02147,PROD_0040,Product 40 Luxury,5,137.92,2024-01-14 03:15:36,France,689.6
INV_004577,CUST_01870,PROD_0040,Product 40 Luxury,1,137.92,2024-08-18 12:31:03,United Kingdom,137.92
INV_007499,CUST_00650,PROD_0037,Product 37 Modern,5,17.38,2024-02-17 00:16:50,United Kingdom,86.9
INV_006778,CUST_01066,PROD_0050,Product 50 Luxury,2,176.34,2024-04-28 02:32:55,United Kingdom,352.68
INV_007970,CUST_02014,PROD_0003,Product 3 Luxury,2,21.94,2024-11-20 00:09:59,United Kingdom,43.88
INV_007024,CUST_00921,PROD_0024,Product 24 Modern,1,197.95,2024-04-19 14:13:30,United States,197.95
INV_001079,CUST_00271,PROD_0001,Product 1 Luxury,1,149.59,2024-04-30 10:59:21,Germany,149.59
INV_005398,CUST_00938,PROD_0024,Product 24 Modern,1,197.95,2024-10-02 00:00:57,United Kingdom,197.95
INV_007662,CUST_00670,PROD_0001,Product 1 Luxury,1,149.59,2024-01-09 08:03:32,United States,149.59
INV_003347,CUST_00448,PROD_0027,Product 27 Essential,1,57.2,2024-12-03 05:43:13,United Kingdom,57.2
INV_004311,CUST_00140,PROD_0028,Product 28 Vintage,2,175.88,2024-11-19 20:07:30,United States,351.76
INV_003935,CUST_02490,PROD_0010,Product 10 Essential,3,35.31,2024-12-09 01:30:47,France,105.93
INV_005339,CUST_01180,PROD_0047,Product 47 Vintage,2,153.68,2024-10-11 02:40:39,Germany,307.36
INV_006319,CUST_01167,PROD_0019,Product 19 Luxury,3,59.19,2024-11-17 13:38:46,United States,177.57
INV_000056,CUST_01430,PROD_0020,Product 20 Essential,1,77.18,2024-12-08 02:14:57,United States,77.18
INV_007696,CUST_01001,PROD_0020,Product 20 Essential,1,77.18,2024-06-28 22:00:40,Germany,77.18
INV_000988,CUST_02346,PROD_0046,Product 46 Essential,1,123.74,2024-02-14 08:28:59,United States,123.74
INV_001848,CUST_00791,PROD_0005,Product 5 Vintage,2,103.53,2024-01-09 07:01:22,Germany,207.06
INV_003950,CUST_01701,PROD_0043,Product 43 Vintage,2,5.62,2024-10-07 21:12:46,United States,11.24
INV_006967,CUST_02263,PROD_0026,Product 26 Luxury,1,165.24,2024-02-11 14:44:22,United States,165.24
INV_000425,CUST_02281,PROD_0032,Product 32 Eco,1,150.66,2024-01-11 04:42:12,United Kingdom,150.66
INV_001610,CUST_01497,PROD_0042,Product 42 Essential,1,62.22,2024-08-16 05:33:49,Germany,62.22
INV_004066,CUST_00806,PROD_0023,Product 23 Eco,1,36.85,2024-06-16 19:00:18,United Kingdom,36.85
INV_003433,CUST_00860,PROD_0006,Product 6 Luxury,3,43.76,2024-03-25 17:10:45,France,131.28
INV_006241,CUST_00876,PROD_0043,Product 43 Vintage,1,5.62,2024-06-01 03:28:51,United States,5.62
INV_000369,CUST_00406,PROD_0010,Product 10 Essential,2,35.31,2024-11-19 18:34:57,United Kingdom,70.62
INV_006827,CUST_02457,PROD_0040,Product 40 Luxury,2,137.92,2024-09-05 14:08:11,France,275.84
INV_004783,CUST_00749,PROD_0039,Product 39 Eco,2,194.35,2024-09-24 20:27:39,Australia,388.7
INV_004840,CUST_00438,PROD_0013,Product 13 Eco,2,162.38,2024-01-29 21:42:32,United States,324.76
INV_001585,CUST_00314,PROD_0014,Product 14 Modern,1,29.33,2024-10-09 12:05:45,United States,29.33
INV_001556,CUST_01529,PROD_0020,Product 20 Essential,2,77.18,2024-01-05 07:55:38,United Kingdom,154.36
INV_006639,CUST_01886,PROD_0019,Product 19 Luxury,3,59.19,2024-06-08 06:30:58,United Kingdom,177.57
INV_002544,CUST_00741,PROD_0018,Product 18 Essential,3,171.78,2024-11-20 04:21:38,United States,515.34
INV_002348,CUST_00648,PROD_0036,Product 36 Vintage,2,159.45,2024-11-01 01:18:58,United States,318.9
INV_006388,CUST_00388,PROD_0018,Product 18 Essential,1,171.78,2024-06-16 10:42:00,United States,171.78
INV_000211,CUST_01293,PROD_0029,Product 29 Essential,2,132.8,2024-02-16 10:19:51,Germany,265.6
INV_004379,CUST_01607,PROD_0027,Product 27 Essential,3,57.2,2024-08-20 04:17:32,United States,171.6
INV_006345,CUST_01372,PROD_0015,Product 15 Modern,1,112.64,2024-11-15 20:08:26,Australia,112.64
INV_000539,CUST_01181,PROD_0001,Product 1 Luxury,2,149.59,2024-04-02 06:58:02,United States,299.18
INV_003854,CUST_01561,PROD_0027,Product 27 Essential,1,57.2,2024-02-14 11:13:39,United States,57.2
INV_006369,CUST_00276,PROD_0049,Product 49 Eco,2,100.27,2024-03-16 20:02:04,United States,200.54
INV_006443,CUST_00964,PROD_0031,Product 31 Vintage,2,150.26,2024-12-13 15:49:55,United Kingdom,300.52
INV_007528,CUST_01188,PROD_0045,Product 45 Eco,2,174.74,2024-12-21 19:16:40,United Kingdom,349.48
INV_006400,CUST_01394,PROD_0023,Product 23 Eco,1,36.85,2024-10-12 06:28:59,France,36.85
INV_005695,CUST_00903,PROD_0016,Product 16 Eco,6,117.57,2024-04-18 12:51:20,United States,705.42
INV_001364,CUST_00058,PROD_0035,Product 35 Luxury,2,172.91,2024-12-12 10:06:07,United States,345.82
INV_000643,CUST_01096,PROD_0018,Product 18 Essential,1,171.78,2024-06-23 14:32:18,United States,171.78
INV_001578,CUST_01787,PROD_0017,Product 17 Luxury,1,133.94,2024-04-17 10:50:34,France,133.94
INV_006668,CUST_01737,PROD_0005,Product 5 Vintage,2,103.53,2024-12-29 04:24:19,United States,207.06
INV_002901,CUST_01236,PROD_0033,Product 33 Modern,1,82.87,2024-02-02 17:33:18,United States,82.87
INV_002838,CUST_01992,PROD_0035,Product 35 Luxury,2,172.91,2024-07-18 08:49:19,United Kingdom,345.82
INV_005972,CUST_01491,PROD_0048,Product 48 Eco,3,184.1,2024-01-30 04:05:29,United Kingdom,552.3
INV_002630,CUST_00740,PROD_0029,Product 29 Essential,1,132.8,2024-12-08 02:33:04,United States,132.8
INV_005885,CUST_01730,PROD_0040,Product 40 Luxury,1,137.92,2024-09-12 16:46:39,United States,137.92
INV_002997,CUST_00172,PROD_0016,Product 16 Eco,2,117.57,2024-01-01 09:19:49,France,235.14
INV_000959,CUST_00843,PROD_0026,Product 26 Luxury,1,165.24,2024-04-18 02:21:42,Germany,165.24
INV_004030,CUST_01375,PROD_0031,Product 31 Vintage,1,150.26,2024-06-24 18:41:24,United Kingdom,150.26
INV_002336,CUST_01234,PROD_0001,Product 1 Luxury,2,149.59,2024-05-15 02:13:48,United States,299.18
INV_007310,CUST_00778,PROD_0001,Product 1 Luxury,2,149.59,2024-02-20 06:48:05,France,299.18
INV_002613,CUST_00410,PROD_0020,Product 20 Essential,1,77.18,2024-09-25 07:19:07,Germany,77.18
INV_002264,CUST_01207,PROD_0002,Product 2 Vintage,8,32.2,2024-06-30 08:20:29,Germany,257.6
INV_002037,CUST_00733,PROD_0039,Product 39 Eco,4,194.35,2024-10-25 17:03:39,Germany,777.4
INV_005832,CUST_01286,PROD_0035,Product 35 Luxury,1,172.91,2024-12-25 16:06:21,Canada,172.91
INV_000668,CUST_00160,PROD_0035,Product 35 Luxury,1,172.91,2024-02-23 05:16:17,Germany,172.91
INV_001713,CUST_00896,PROD_0038,Product 38 Modern,1,199.23,2024-12-13 07:37:53,United Kingdom,199.23
INV_006300,CUST_01500,PROD_0011,Product 11 Essential,3,23.08,2024-08-12 23:16:37,United States,69.24
INV_006050,CUST_01033,PROD_0047,Product 47 Vintage,1,153.68,2024-11-10 11:02:44,United States,153.68
INV_004209,CUST_02227,PROD_0024,Product 24 Modern,4,197.95,2024-03-20 22:45:47,United Kingdom,791.8
INV_004457,CUST_00466,PROD_0036,Product 36 Vintage,1,159.45,2024-01-16 04:05:01,Canada,159.45
INV_007771,CUST_00407,PROD_0018,Product 18 Essential,2,171.78,2024-09-18 09:03:55,United Kingdom,343.56
INV_005681,CUST_02321,PROD_0048,Product 48 Eco,1,184.1,2024-01-24 06:07:15,United States,184.1
INV_003644,CUST_01565,PROD_0035,Product 35 Luxury,2,172.91,2024-09-10 22:05:17,United States,345.82
INV_001242,CUST_01086,PROD_0026,Product 26 Luxury,1,165.24,2024-02-05 09:27:26,United Kingdom,165.24
INV_004982,CUST_00622,PROD_0045,Product 45 Eco,1,174.74,2024-08-06 14:26:59,Canada,174.74
INV_007954,CUST_01896,PROD_0025,Product 25 Eco,1,138.49,2024-10-10 22:36:27,United Kingdom,138.49
INV_003583,CUST_00158,PROD_0046,Product 46 Essential,2,123.74,2024-04-16 08:34:31,Japan,247.48
INV_007103,CUST_00577,PROD_0014,Product 14 Modern,2,29.33,2024-11-05 16:45:40,United Kingdom,58.66
INV_002807,CUST_01896,PROD_0047,Product 47 Vintage,1,153.68,2024-03-10 17:32:51,France,153.68
INV_001640,CUST_00613,PROD_0004,Product 4 Modern,5,10.8,2024-08-23 03:46:18,United States,54.0
INV_004956,CUST_00141,PROD_0030,Product 30 Modern,1,32.85,2024-10-17 11:16:05,Canada,32.85
INV_006964,CUST_02192,PROD_0002,Product 2 Vintage,2,32.2,2024-12-07 08:57:00,United States,64.4
INV_004156,CUST_00295,PROD_0004,Product 4 Modern,3,10.8,2024-05-12 07:39:34,United States,32.4
INV_006885,CUST_01492,PROD_0028,Product 28 Vintage,1,175.88,2024-07-09 07:24:14,Germany,175.88
INV_004142,CUST_01721,PROD_0047,Product 47 Vintage,6,153.68,2024-12-24 05:09:56,United States,922.08
INV_004575,CUST_01255,PROD_0031,Product 31 Vintage,8,150.26,2024-03-04 04:53:57,United Kingdom,1202.08
INV_000349,CUST_01388,PROD_0039,Product 39 Eco,1,194.35,2024-11-08 07:59:26,United States,194.35
INV_005567,CUST_01946,PROD_0046,Product 46 Essential,1,123.74,2024-04-07 22:16:04,United Kingdom,123.74
INV_005729,CUST_02265,PROD_0040,Product 40 Luxury,1,137.92,2024-01-20 10:38:25,United States,137.92
INV_006874,CUST_00229,PROD_0047,Product 47 Vintage,3,153.68,2024-05-27 04:22:36,United Kingdom,461.04
INV_005155,CUST_02422,PROD_0019,Product 19 Luxury,3,59.19,2024-02-08 08:41:59,France,177.57
INV_000647,CUST_01342,PROD_0006,Product 6 Luxury,1,43.76,2024-12-28 15:11:42,United Kingdom,43.76
INV_007014,CUST_01656,PROD_0010,Product 10 Essential,3,35.31,2024-12-21 17:43:56,United States,105.93
INV_003102,CUST_01358,PROD_0007,Product 7 Eco,1,47.98,2024-11-09 12:18:50,Germany,47.98
INV_004401,CUST_00530,PROD_0018,Product 18 Essential,2,171.78,2024-08-22 22:38:49,United Kingdom,343.56
INV_004595,CUST_00968,PROD_0004,Product 4 Modern,1,10.8,2024-11-29 02:55:23,United States,10.8
INV_006557,CUST_00030,PROD_0026,Product 26 Luxury,1,165.24,2024-08-31 11:14:34,United States,165.24
INV_005392,CUST_01337,PROD_0008,Product 8 Eco,1,162.83,2024-09-24 07:15:04,United States,162.83
INV_005376,CUST_02251,PROD_0026,Product 26 Luxury,1,165.24,2024-04-17 20:04:05,United States,165.24
INV_003726,CUST_02161,PROD_0044,Product 44 Essential,2,153.57,2024-09-28 07:05:15,Australia,307.14
INV_001302,CUST_02434,PROD_0010,Product 10 Essential,1,35.31,2024-06-22 05:59:07,United States,35.31
INV_001851,CUST_02290,PROD_0039,Product 39 Eco,4,194.35,2024-04-24 10:56:20,United Kingdom,777.4
INV_005556,CUST_01230,PROD_0001,Product 1 Luxury,1,149.59,2024-05-13 06:34:20,United States,149.59
INV_007799,CUST_00037,PROD_0018,Product 18 Essential,1,171.78,2024-10-23 16:57:41,United States,171.78
INV_002282,CUST_00621,PROD_0019,Product 19 Luxury,1,59.19,2024-09-28 20:59:14,United States,59.19
INV_005720,CUST_01792,PROD_0004,Product 4 Modern,3,10.8,2024-04-09 00:04:48,United States,32.4
INV_005562,CUST_01572,PROD_0044,Product 44 Essential,3,153.57,2024-10-19 09:42:14,United Kingdom,460.71
INV_007525,CUST_02167,PROD_0041,Product 41 Eco,4,154.87,2024-03-03 13:34:55,United Kingdom,619.48
INV_000655,CUST_01928,PROD_0029,Product 29 Essential,3,132.8,2024-04-20 23:22:04,United Kingdom,398.4
INV_002370,CUST_01896,PROD_0025,Product 25 Eco,2,138.49,2024-04-18 10:03:40,United States,276.98
INV_006741,CUST_00174,PROD_0040,Product 40 Luxury,2,137.92,2024-04-09 05:38:05,United Kingdom,275.84
INV_005974,CUST_01168,PROD_0016,Product 16 Eco,2,117.57,2024-05-07 06:53:14,United States,235.14
INV_003451,CUST_02088,PROD_0032,Product 32 Eco,3,150.66,2024-03-28 08:32:47,United States,451.98
INV_003344,CUST_00749,PROD_0009,Product 9 Luxury,4,141.13,2024-11-10 06:05:29,Germany,564.52
INV_001473,CUST_02495,PROD_0016,Product 16 Eco,1,117.57,2024-12-21 16:54:07,Germany,117.57
INV_006218,CUST_00388,PROD_0037,Product 37 Modern,1,17.38,2024-10-03 05:50:53,United Kingdom,17.38
INV_000023,CUST_00404,PROD_0024,Product 24 Modern,1,197.95,2024-01-24 12:57:03,United States,197.95
INV_000112,CUST_01245,PROD_0009,Product 9 Luxury,2,141.13,2024-04-21 10:13:46,United States,282.26
INV_000604,CUST_00919,PROD_0048,Product 48 Eco,2,184.1,2024-02-17 03:10:48,Japan,368.2
INV_000135,CUST_01945,PROD_0009,Product 9 Luxury,1,141.13,2024-06-23 18:57:15,United States,141.13
INV_006660,CUST_02423,PROD_0036,Product 36 Vintage,4,159.45,2024-03-16 04:59:06,Germany,637.8
INV_000049,CUST_01069,PROD_0014,Product 14 Modern,4,29.33,2024-03-20 07:50:01,Germany,117.32
INV_004235,CUST_00887,PROD_0026,Product 26 Luxury,1,165.24,2024-10-21 02:06:08,United States,165.24
INV_007604,CUST_00551,PROD_0004,Product 4 Modern,1,10.8,2024-05-08 05:35:06,United States,10.8
INV_000341,CUST_00162,PROD_0026,Product 26 Luxury,1,165.24,2024-04-29 23:27:47,France,165.24
INV_003556,CUST_00446,PROD_0001,Product 1 Luxury,1,149.59,2024-06-19 07:47:16,Germany,149.59
INV_001059,CUST_01236,PROD_0047,Product 47 Vintage,2,153.68,2024-03-20 18:53:34,United Kingdom,307.36
INV_005252,CUST_00844,PROD_0006,Product 6 Luxury,2,43.76,2024-04-05 12:57:09,United States,87.52
INV_003514,CUST_02494,PROD_0018,Product 18 Essential,3,171.78,2024-06-11 10:18:51,Germany,515.34
INV_005111,CUST_00028,PROD_0035,Product 35 Luxury,2,172.91,2024-08-24 17:49:55,United States,345.82
INV_000090,CUST_00792,PROD_0014,Product 14 Modern,2,29.33,2024-06-03 17:58:19,United States,58.66
INV_004853,CUST_01005,PROD_0008,Product 8 Eco,7,162.83,2024-05-07 07:42:35,United Kingdom,1139.81
INV_000481,CUST_00169,PROD_0048,Product 48 Eco,1,184.1,2024-06-23 15:49:18,Canada,184.1
INV_000237,CUST_00644,PROD_0010,Product 10 Essential,1,35.31,2024-04-03 03:42:19,United States,35.31
INV_000191,CUST_01100,PROD_0039,Product 39 Eco,1,194.35,2024-05-05 04:05:47,Canada,194.35
INV_001295,CUST_00712,PROD_0045,Product 45 Eco,1,174.74,2024-03-15 20:41:07,Canada,174.74
INV_007724,CUST_01589,PROD_0030,Product 30 Modern,3,32.85,2024-09-04 16:46:54,United States,98.55
INV_004657,CUST_00754,PROD_0030,Product 30 Modern,2,32.85,2024-10-17 00:22:23,United States,65.7
INV_003004,CUST_02188,PROD_0015,Product 15 Modern,3,112.64,2024-08-06 16:18:02,United States,337.92
INV_004707,CUST_01901,PROD_0042,Product 42 Essential,3,62.22,2024-09-11 20:08:23,United States,186.66
INV_007940,CUST_01395,PROD_0026,Product 26 Luxury,1,165.24,2024-03-04 14:02:07,United States,165.24
INV_005106,CUST_00547,PROD_0046,Product 46 Essential,2,123.74,2024-06-02 21:16:50,United States,247.48
INV_000353,CUST_01499,PROD_0009,Product 9 Luxury,3,141.13,2024-02-05 01:41:01,France,423.39
INV_003797,CUST_00383,PROD_0023,Product 23 Eco,4,36.85,2024-05-15 12:20:15,United Kingdom,147.4
INV_007763,CUST_02072,PROD_0032,Product 32 Eco,5,150.66,2024-05-10 13:49:14,United Kingdom,753.3
INV_005420,CUST_00591,PROD_0021,Product 21 Vintage,1,141.84,2024-04-24 23:53:00,United States,141.84
INV_002240,CUST_01598,PROD_0041,Product 41 Eco,2,154.87,2024-07-03 07:29:43,United States,309.74
INV_001123,CUST_02129,PROD_0003,Product 3 Luxury,1,21.94,2024-06-09 09:58:06,Germany,21.94
INV_006121,CUST_01964,PROD_0036,Product 36 Vintage,6,159.45,2024-06-02 06:00:15,Canada,956.7
INV_002307,CUST_00955,PROD_0045,Product 45 Eco,1,174.74,2024-12-25 03:54:29,United States,174.74
INV_002699,CUST_01850,PROD_0015,Product 15 Modern,2,112.64,2024-07-04 18:41:21,Canada,225.28
INV_001019,CUST_01468,PROD_0036,Product 36 Vintage,1,159.45,2024-11-26 03:33:52,United States,159.45
INV_004597,CUST_02275,PROD_0008,Product 8 Eco,2,162.83,2024-11-24 10:12:02,France,325.66
INV_004877,CUST_00624,PROD_0025,Product 25 Eco,1,138.49,2024-09-09 14:34:28,United States,138.49
INV_002871,CUST_02078,PROD_0034,Product 34 Vintage,1,104.35,2024-02-10 22:30:09,United States,104.35
INV_007261,CUST_00637,PROD_0019,Product 19 Luxury,3,59.19,2024-01-23 23:24:26,United States,177.57
INV_003262,CUST_01592,PROD_0026,Product 26 Luxury,1,165.24,2024-09-20 06:29:26,Australia,165.24
INV_001376,CUST_01653,PROD_0039,Product 39 Eco,3,194.35,2024-01-08 10:15:19,United States,583.05
INV_003040,CUST_00095,PROD_0010,Product 10 Essential,1,35.31,2024-09-26 03:05:45,Germany,35.31
INV_005051,CUST_01644,PROD_0032,Product 32 Eco,1,150.66,2024-10-19 13:26:36,United States,150.66
INV_005730,CUST_02152,PROD_0027,Product 27 Essential,1,57.2,2024-12-27 22:57:49,United States,57.2
INV_001923,CUST_01567,PROD_0027,Product 27 Essential,1,57.2,2024-01-22 00:30:32,United States,57.2
INV_003441,CUST_00481,PROD_0009,Product 9 Luxury,1,141.13,2024-07-19 04:12:14,Germany,141.13
INV_003466,CUST_02356,PROD_0002,Product 2 Vintage,1,32.2,2024-03-21 02:12:07,Germany,32.2
INV_002428,CUST_01256,PROD_0029,Product 29 Essential,3,132.8,2024-03-07 16:42:21,France,398.4
INV_001264,CUST_00275,PROD_0049,Product 49 Eco,1,100.27,2024-02-03 19:09:16,United States,100.27
INV_007549,CUST_01105,PROD_0026,Product 26 Luxury,1,165.24,2024-02-08 17:49:15,United States,165.24
INV_001612,CUST_00913,PROD_0023,Product 23 Eco,3,36.85,2024-07-19 12:56:01,United States,110.55
INV_000516,CUST_02337,PROD_0024,Product 24 Modern,2,197.95,2024-06-20 02:39:55,United Kingdom,395.9
INV_000223,CUST_01805,PROD_0005,Product 5 Vintage,1,103.53,2024-05-12 07:36:34,United States,103.53
INV_001631,CUST_00699,PROD_0044,Product 44 Essential,1,153.57,2024-03-26 04:37:08,France,153.57
INV_003615,CUST_00090,PROD_0015,Product 15 Modern,2,112.64,2024-03-05 19:56:53,United Kingdom,225.28
INV_005201,CUST_01632,PROD_0006,Product 6 Luxury,1,43.76,2024-04-20 14:35:29,United Kingdom,43.76
INV_006628,CUST_02365,PROD_0007,Product 7 Eco,1,47.98,2024-03-06 01:01:38,France,47.98
INV_000443,CUST_01264,PROD_0023,Product 23 Eco,2,36.85,2024-01-18 15:19:13,United States,73.7
INV_004687,CUST_00122,PROD_0004,Product 4 Modern,1,10.8,2024-03-01 13:05:52,United Kingdom,10.8
INV_001469,CUST_00726,PROD_0017,Product 17 Luxury,1,133.94,2024-09-25 16:12:30,United Kingdom,133.94
INV_001714,CUST_00749,PROD_0016,Product 16 Eco,2,117.57,2024-10-16 18:40:49,Germany,235.14
INV_002520,CUST_00584,PROD_0029,Product 29 Essential,2,132.8,2024-09-24 05:03:51,United States,265.6
INV_000464,CUST_01432,PROD_0046,Product 46 Essential,1,123.74,2024-05-16 08:29:12,Germany,123.74
INV_002165,CUST_00286,PROD_0047,Product 47 Vintage,2,153.68,2024-08-20 08:10:47,United States,307.36
INV_001752,CUST_00395,PROD_0007,Product 7 Eco,2,47.98,2024-06-23 16:57:02,Germany,95.96
INV_002621,CUST_00377,PROD_0045,Product 45 Eco,5,174.74,2024-10-05 17:30:45,France,873.7
INV_007520,CUST_01467,PROD_0030,Product 30 Modern,2,32.85,2024-02-23 08:13:28,United Kingdom,65.7
INV_002616,CUST_01489,PROD_0047,Product 47 Vintage,1,153.68,2024-06-18 07:43:54,United States,153.68
INV_004692,CUST_00962,PROD_0048,Product 48 Eco,1,184.1,2024-05-25 17:54:12,Australia,184.1
INV_005268,CUST_01920,PROD_0034,Product 34 Vintage,2,104.35,2024-04-05 10:04:32,Canada,208.7
INV_004355,CUST_00478,PROD_0026,Product 26 Luxury,1,165.24,2024-05-17 08:55:12,France,165.24
INV_006092,CUST_00789,PROD_0020,Product 20 Essential,3,77.18,2024-03-07 19:47:31,France,231.54
INV_003315,CUST_02317,PROD_0038,Product 38 Modern,1,199.23,2024-03-04 01:19:37,United States,199.23
INV_002705,CUST_00920,PROD_0025,Product 25 Eco,4,138.49,2024-01-09 01:15:38,Australia,553.96
INV_004537,CUST_01129,PROD_0016,Product 16 Eco,1,117.57,2024-08-24 07:54:05,United States,117.57
INV_002641,CUST_01690,PROD_0046,Product 46 Essential,2,123.74,2024-04-13 16:00:44,France,247.48
INV_002162,CUST_02426,PROD_0041,Product 41 Eco,2,154.87,2024-08-19 11:49:34,United Kingdom,309.74
INV_003769,CUST_02494,PROD_0026,Product 26 Luxury,2,165.24,2024-09-09 23:26:26,United Kingdom,330.48
