customer_id,total_monetary_spend,transaction_frequency,total_items_purchased,first_purchase,last_purchase,views,carts,purchases,searches,total_sessions,cart_to_view_ratio,avg_order_value,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,customer_segment,cluster_id
CUST_00224,6192.55,6,46,2024-01-05 12:32:16,2024-11-07 23:39:52,21,9,1,7,6,0.4286,1032.09,54.0,6,6192.55,4,5,5,455,14,Champions,Cluster_4
CUST_02026,1908.18,3,21,2024-01-24 09:43:42,2024-11-20 22:41:39,13,6,0,2,5,0.4615,636.06,41.1,3,1908.18,4,4,3,443,11,Loyal Customers,Cluster_3
CUST_02176,4112.61,6,41,2024-03-02 03:22:45,2024-09-09 11:19:03,20,6,0,10,6,0.3,685.43,113.5,6,4112.61,2,5,5,255,12,Loyal Customers,Cluster_4
CUST_00223,810.95,1,6,2024-07-31 19:32:20,2024-07-31 19:32:20,27,8,4,2,7,0.2963,810.95,153.2,1,810.95,2,1,1,211,4,Lost,Cluster_2
CUST_01894,1566.64,2,12,2024-01-11 09:01:43,2024-01-28 12:39:03,16,7,2,2,5,0.4375,783.32,338.5,2,1566.64,1,2,2,122,5,Lost,Cluster_3
CUST_00663,395.9,1,2,2024-02-08 22:39:52,2024-02-08 22:39:52,37,12,3,6,8,0.3243,395.9,327.1,1,395.9,1,1,1,111,3,Lost,Cluster_2
CUST_00102,1487.7,2,20,2024-06-03 07:33:27,2024-08-10 03:22:40,13,3,0,0,6,0.2308,743.85,143.9,2,1487.7,2,2,2,222,6,Lost,Cluster_3
CUST_02360,3504.08,5,42,2024-02-04 19:04:57,2024-10-24 14:46:55,31,10,3,9,7,0.3226,700.82,68.4,5,3504.08,3,5,4,354,12,Loyal Customers,Cluster_4
CUST_00587,5908.63,9,55,2024-01-17 06:51:25,2024-12-07 05:44:32,21,6,1,3,5,0.2857,656.51,24.8,9,5908.63,5,5,5,555,15,Champions,Cluster_1
CUST_01013,2484.71,4,27,2024-01-14 02:50:02,2024-11-22 04:05:22,13,4,0,1,6,0.3077,621.18,39.8,4,2484.71,4,4,3,443,11,Loyal Customers,Cluster_4
CUST_01211,3332.92,7,34,2024-02-26 09:11:07,2024-09-07 22:44:19,16,4,0,2,4,0.25,476.13,115.1,7,3332.92,2,5,4,254,11,Loyal Customers,Cluster_4
CUST_00355,2561.09,3,19,2024-04-18 07:47:58,2024-12-06 16:37:25,17,4,0,3,6,0.2353,853.7,25.3,3,2561.09,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_00417,1313.07,2,13,2024-10-14 22:38:54,2024-11-18 23:58:41,19,9,1,2,7,0.4737,656.53,43.0,2,1313.07,4,2,2,422,8,New Customers,Cluster_3
CUST_01152,633.73,2,9,2024-06-01 13:24:10,2024-08-19 19:07:00,9,4,0,1,3,0.4444,316.87,134.2,2,633.73,2,2,1,221,5,Lost,Cluster_2
CUST_00850,3351.45,4,22,2024-08-05 19:50:37,2024-11-06 12:28:47,4,2,0,1,2,0.5,837.86,55.5,4,3351.45,4,4,4,444,12,Champions,Cluster_4
CUST_00788,1406.91,3,13,2024-02-03 09:44:55,2024-12-18 22:21:55,6,3,0,0,2,0.5,468.97,13.1,3,1406.91,5,4,2,542,11,Potential Loyalists,Cluster_1
CUST_00205,1363.65,3,10,2024-09-17 01:12:50,2024-12-17 08:03:51,17,11,2,5,7,0.6471,454.55,14.7,3,1363.65,5,4,2,542,11,Potential Loyalists,Cluster_1
CUST_00921,1449.01,4,13,2024-04-19 14:13:30,2024-10-17 17:32:13,25,13,2,5,8,0.52,362.25,75.3,4,1449.01,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_01010,2321.26,4,21,2024-01-21 22:13:36,2024-08-27 19:22:55,28,7,0,3,7,0.25,580.32,126.2,4,2321.26,2,4,3,243,9,Loyal Customers,Cluster_4
CUST_01503,4750.95,5,34,2024-05-15 22:00:23,2024-10-30 00:04:09,22,4,1,2,5,0.1818,950.19,63.0,5,4750.95,3,5,5,355,13,Loyal Customers,Cluster_4
CUST_01928,3808.94,5,40,2024-01-21 20:18:19,2024-11-03 04:37:42,4,1,0,3,3,0.25,761.79,58.8,5,3808.94,3,5,5,355,13,Loyal Customers,Cluster_4
CUST_02121,3723.4,4,31,2024-01-06 23:13:34,2024-08-15 18:00:58,26,9,1,3,7,0.3462,930.85,138.2,4,3723.4,2,4,5,245,11,Loyal Customers,Cluster_4
CUST_00810,2435.64,3,19,2024-02-21 12:11:02,2024-12-16 11:52:23,10,4,0,2,3,0.4,811.88,15.5,3,2435.64,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_01863,7843.61,7,61,2024-01-05 12:00:50,2024-12-26 15:14:22,5,1,0,1,2,0.2,1120.52,5.4,7,7843.61,5,5,5,555,15,Champions,Cluster_1
CUST_00617,3295.94,5,27,2024-01-03 11:26:46,2024-12-05 19:31:37,15,14,0,4,7,0.9333,659.19,26.2,5,3295.94,5,5,4,554,14,Champions,Cluster_1
CUST_01509,2251.71,3,18,2024-08-26 09:39:44,2024-11-15 19:38:05,16,10,2,4,5,0.625,750.57,46.2,3,2251.71,4,4,3,443,11,Loyal Customers,Cluster_3
CUST_01399,3566.44,6,31,2024-01-21 10:48:38,2024-12-05 22:29:59,20,4,2,5,5,0.2,594.41,26.1,6,3566.44,5,5,4,554,14,Champions,Cluster_1
CUST_02274,4596.34,3,32,2024-02-07 22:12:01,2024-12-09 05:52:47,7,1,1,2,3,0.1429,1532.11,22.8,3,4596.34,5,4,5,545,14,Champions,Cluster_1
CUST_01203,490.98,2,5,2024-04-12 19:39:22,2024-09-07 12:26:26,21,4,2,2,5,0.1905,245.49,115.5,2,490.98,2,2,1,221,5,Lost,Cluster_2
CUST_00942,948.71,2,16,2024-08-08 03:23:35,2024-09-14 05:12:35,58,10,7,6,13,0.1724,474.36,108.8,2,948.71,2,2,1,221,5,Lost,Cluster_3
CUST_01346,1115.64,2,7,2024-11-11 19:25:53,2024-11-27 00:23:49,20,4,1,1,6,0.2,557.82,35.0,2,1115.64,4,2,2,422,8,New Customers,Cluster_3
CUST_02171,1638.61,2,11,2024-07-04 09:11:43,2024-12-24 00:03:17,29,4,0,0,5,0.1379,819.3,8.0,2,1638.61,5,2,2,522,9,New Customers,Cluster_1
CUST_01710,39.34,1,7,2024-12-26 19:21:31,2024-12-26 19:21:31,10,1,0,1,2,0.1,39.34,5.2,1,39.34,5,1,1,511,7,New Customers,Cluster_2
CUST_00330,1127.6,3,14,2024-07-20 09:06:55,2024-12-10 00:27:42,22,6,1,4,5,0.2727,375.87,22.0,3,1127.6,5,4,2,542,11,Potential Loyalists,Cluster_1
CUST_00648,3739.58,5,43,2024-01-12 17:21:05,2024-11-01 01:18:58,27,11,2,5,7,0.4074,747.92,60.9,5,3739.58,3,5,5,355,13,Loyal Customers,Cluster_4
CUST_00538,4365.1,5,55,2024-03-23 00:26:08,2024-09-06 13:56:12,18,0,1,3,6,0.0,873.02,116.4,5,4365.1,2,5,5,255,12,Loyal Customers,Cluster_4
CUST_00532,4329.62,4,46,2024-03-10 09:02:03,2024-12-27 14:18:46,39,8,3,3,10,0.2051,1082.4,4.4,4,4329.62,5,4,5,545,14,Champions,Cluster_1
CUST_01583,1257.39,3,10,2024-06-13 02:34:31,2024-11-26 03:42:49,33,7,1,6,8,0.2121,419.13,35.8,3,1257.39,4,4,2,442,10,Potential Loyalists,Cluster_3
CUST_00456,1069.01,2,8,2024-04-28 11:54:22,2024-11-08 02:54:19,26,2,3,0,5,0.0769,534.5,53.9,2,1069.01,4,2,2,422,8,New Customers,Cluster_3
CUST_02107,432.29,1,3,2024-01-11 12:17:26,2024-01-11 12:17:26,13,3,0,1,3,0.2308,432.29,355.5,1,432.29,1,1,1,111,3,Lost,Cluster_2
CUST_00599,1344.28,3,12,2024-01-22 18:18:54,2024-10-12 19:16:11,5,0,0,1,1,0.0,448.09,80.2,3,1344.28,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_00435,2708.03,3,24,2024-08-02 21:25:48,2024-11-21 01:11:34,39,10,4,11,12,0.2564,902.68,41.0,3,2708.03,4,4,4,444,12,Champions,Cluster_4
CUST_01403,1121.18,3,11,2024-07-25 21:29:18,2024-08-22 17:07:52,26,9,5,1,6,0.3462,373.73,131.3,3,1121.18,2,4,2,242,8,At Risk,Cluster_3
CUST_02433,1751.11,3,21,2024-01-26 22:45:32,2024-10-29 06:14:43,18,10,2,4,5,0.5556,583.7,63.7,3,1751.11,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_02174,3179.06,3,24,2024-01-04 10:33:28,2024-10-12 13:39:25,7,3,0,0,3,0.4286,1059.69,80.4,3,3179.06,3,4,4,344,11,Loyal Customers,Cluster_4
CUST_01283,5329.84,5,43,2024-03-14 13:57:20,2024-11-24 11:26:34,38,13,4,5,9,0.3421,1065.97,37.5,5,5329.84,4,5,5,455,14,Champions,Cluster_4
CUST_00113,1065.37,3,9,2024-02-24 22:16:15,2024-10-22 22:07:33,34,6,3,1,8,0.1765,355.12,70.1,3,1065.37,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_02224,2318.93,4,23,2024-02-02 12:16:47,2024-06-18 06:39:37,18,6,0,2,4,0.3333,579.73,196.7,4,2318.93,1,4,3,143,8,Loyal Customers,Cluster_4
CUST_00294,2007.66,2,17,2024-03-26 08:13:58,2024-11-19 00:57:30,19,7,1,6,6,0.3684,1003.83,43.0,2,2007.66,4,2,3,423,9,New Customers,Cluster_3
CUST_01689,4262.09,5,31,2024-01-10 15:01:32,2024-11-07 10:12:19,16,8,2,1,5,0.5,852.42,54.6,5,4262.09,4,5,5,455,14,Champions,Cluster_4
CUST_00058,5652.61,4,37,2024-04-12 16:55:57,2024-12-12 10:06:07,30,9,0,1,7,0.3,1413.15,19.6,4,5652.61,5,4,5,545,14,Champions,Cluster_1
CUST_00229,2997.41,3,21,2024-05-27 04:22:36,2024-08-05 04:39:46,29,7,2,7,7,0.2414,999.14,148.8,3,2997.41,2,4,4,244,10,Loyal Customers,Cluster_4
CUST_00662,1742.69,3,22,2024-01-27 11:18:51,2024-10-14 20:46:22,18,5,1,2,7,0.2778,580.9,78.1,3,1742.69,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_00308,3644.89,4,31,2024-01-09 11:11:32,2024-07-31 10:50:26,20,4,0,4,6,0.2,911.22,153.5,4,3644.89,2,4,4,244,10,Loyal Customers,Cluster_4
CUST_01813,2046.37,5,23,2024-04-22 02:15:50,2024-11-29 23:25:54,41,8,0,10,8,0.1951,409.27,32.0,5,2046.37,4,5,3,453,12,Loyal Customers,Cluster_1
CUST_02246,3113.89,2,21,2024-06-04 00:43:57,2024-07-11 18:21:40,20,6,0,1,4,0.3,1556.94,173.2,2,3113.89,2,2,4,224,8,Potential Loyalists,Cluster_3
CUST_01391,832.54,1,10,2024-03-05 17:04:41,2024-03-05 17:04:41,27,8,2,3,8,0.2963,832.54,301.3,1,832.54,1,1,1,111,3,Lost,Cluster_2
CUST_02216,818.44,2,6,2024-08-02 00:18:00,2024-08-03 20:17:58,50,14,4,2,10,0.28,409.22,150.2,2,818.44,2,2,1,221,5,Lost,Cluster_3
CUST_01308,2957.71,4,29,2024-04-03 21:09:36,2024-10-12 03:14:15,15,8,2,2,4,0.5333,739.43,80.9,4,2957.71,3,4,4,344,11,Loyal Customers,Cluster_4
CUST_02018,1632.8,2,17,2024-05-29 07:33:40,2024-12-14 04:44:36,9,3,0,2,4,0.3333,816.4,17.8,2,1632.8,5,2,2,522,9,New Customers,Cluster_3
CUST_02281,4068.41,5,32,2024-01-11 04:42:12,2024-09-08 22:17:55,26,10,4,8,7,0.3846,813.68,114.1,5,4068.41,2,5,5,255,12,Loyal Customers,Cluster_4
CUST_02484,1697.2,3,18,2024-03-24 03:59:44,2024-12-30 19:06:54,35,12,2,3,12,0.3429,565.73,1.2,3,1697.2,5,4,2,542,11,Potential Loyalists,Cluster_1
CUST_00727,2125.26,4,18,2024-06-25 20:03:22,2024-12-22 19:39:27,31,10,3,3,7,0.3226,531.32,9.2,4,2125.26,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_00176,1026.17,2,10,2024-04-27 04:42:42,2024-05-13 09:13:15,2,1,0,0,3,0.5,513.09,232.6,2,1026.17,1,2,1,121,4,Lost,Cluster_3
CUST_02374,3383.95,5,23,2024-04-08 16:46:27,2024-12-02 16:27:27,6,7,1,0,3,1.1667,676.79,29.3,5,3383.95,4,5,4,454,13,Champions,Cluster_1
CUST_00779,1819.14,3,13,2024-07-12 19:00:39,2024-12-13 01:09:20,13,7,0,1,5,0.5385,606.38,19.0,3,1819.14,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_01337,6502.69,5,56,2024-01-12 12:07:52,2024-09-24 07:15:04,36,11,4,2,8,0.3056,1300.54,98.7,5,6502.69,3,5,5,355,13,Loyal Customers,Cluster_4
CUST_01272,2928.76,5,31,2024-03-28 04:20:29,2024-10-28 04:29:36,6,2,3,2,2,0.3333,585.75,64.8,5,2928.76,3,5,4,354,12,Loyal Customers,Cluster_4
CUST_02367,2814.21,3,25,2024-05-13 17:38:00,2024-06-15 15:31:28,12,1,0,0,3,0.0833,938.07,199.4,3,2814.21,1,4,4,144,9,Loyal Customers,Cluster_3
CUST_02289,4609.19,5,38,2024-02-19 15:40:06,2024-11-27 10:27:57,26,12,0,8,9,0.4615,921.84,34.6,5,4609.19,4,5,5,455,14,Champions,Cluster_4
CUST_01635,1297.34,1,10,2024-09-18 15:19:10,2024-09-18 15:19:10,13,3,0,3,5,0.2308,1297.34,104.4,1,1297.34,2,1,2,212,5,Lost,Cluster_2
CUST_00433,693.32,2,4,2024-09-14 23:06:53,2024-10-24 14:16:44,11,5,1,5,4,0.4545,346.66,68.4,2,693.32,3,2,1,321,6,Potential Loyalists,Cluster_3
CUST_01310,2888.54,5,28,2024-05-14 12:22:04,2024-12-19 17:18:47,4,3,1,0,2,0.75,577.71,12.3,5,2888.54,5,5,4,554,14,Champions,Cluster_1
CUST_01441,6741.42,5,56,2024-02-10 05:37:38,2024-11-15 17:51:01,14,2,0,0,5,0.1429,1348.28,46.3,5,6741.42,4,5,5,455,14,Champions,Cluster_4
CUST_01060,6936.35,6,55,2024-03-27 05:12:00,2024-11-28 19:18:48,14,4,0,1,3,0.2857,1156.06,33.2,6,6936.35,4,5,5,455,14,Champions,Cluster_4
CUST_01331,2100.11,2,14,2024-06-25 00:54:15,2024-12-02 14:55:39,15,4,3,2,4,0.2667,1050.06,29.4,2,2100.11,4,2,3,423,9,New Customers,Cluster_3
CUST_00642,11.24,1,2,2024-07-15 22:08:36,2024-07-15 22:08:36,31,12,3,7,9,0.3871,11.24,169.1,1,11.24,2,1,1,211,4,Lost,Cluster_2
CUST_01301,2024.5,2,13,2024-05-10 03:15:52,2024-11-22 00:55:00,31,4,1,6,8,0.129,1012.25,40.0,2,2024.5,4,2,3,423,9,New Customers,Cluster_3
CUST_02316,1675.68,3,20,2024-01-12 23:38:33,2024-10-09 22:31:12,28,8,3,7,8,0.2857,558.56,83.1,3,1675.68,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_00967,932.85,1,7,2024-12-29 07:29:34,2024-12-29 07:29:34,23,2,2,6,6,0.087,932.85,2.7,1,932.85,5,1,1,511,7,New Customers,Cluster_1
CUST_00288,192.19,1,2,2024-07-28 18:21:52,2024-07-28 18:21:52,12,2,1,2,4,0.1667,192.19,156.2,1,192.19,2,1,1,211,4,Lost,Cluster_2
CUST_02192,4869.45,4,38,2024-01-04 05:31:15,2024-12-15 13:47:13,30,11,0,4,8,0.3667,1217.36,16.4,4,4869.45,5,4,5,545,14,Champions,Cluster_1
CUST_02168,3850.52,4,37,2024-01-05 21:14:23,2024-10-22 03:15:57,11,3,3,3,5,0.2727,962.63,70.9,4,3850.52,3,4,5,345,12,Loyal Customers,Cluster_4
CUST_01968,2520.59,5,31,2024-03-26 15:49:15,2024-11-10 22:12:15,35,8,3,4,8,0.2286,504.12,51.1,5,2520.59,4,5,3,453,12,Loyal Customers,Cluster_4
CUST_01796,274.8,2,5,2024-04-26 01:13:29,2024-10-21 13:39:44,32,6,0,5,7,0.1875,137.4,71.4,2,274.8,3,2,1,321,6,Potential Loyalists,Cluster_2
CUST_00046,2792.4,5,25,2024-01-29 07:16:37,2024-09-20 01:40:06,22,6,2,1,5,0.2727,558.48,102.9,5,2792.4,3,5,4,354,12,Loyal Customers,Cluster_4
CUST_02138,1995.45,4,22,2024-03-20 06:16:06,2024-10-15 01:06:55,27,8,4,1,6,0.2963,498.86,78.0,4,1995.45,3,4,3,343,10,Loyal Customers,Cluster_4
CUST_02212,5146.56,5,39,2024-05-01 16:39:40,2024-08-18 02:32:01,24,6,0,5,6,0.25,1029.31,135.9,5,5146.56,2,5,5,255,12,Loyal Customers,Cluster_4
CUST_00001,3879.6,3,33,2024-04-06 10:40:09,2024-11-15 00:16:49,22,7,2,2,7,0.3182,1293.2,47.0,3,3879.6,4,4,5,445,13,Champions,Cluster_4
CUST_01390,2386.35,3,17,2024-11-06 22:03:46,2024-12-23 23:11:54,20,4,1,7,6,0.2,795.45,8.0,3,2386.35,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_01866,1332.13,3,13,2024-08-27 21:39:19,2024-12-28 06:48:47,23,8,1,4,6,0.3478,444.04,3.7,3,1332.13,5,4,2,542,11,Potential Loyalists,Cluster_1
CUST_00313,2551.1,5,25,2024-02-15 06:28:14,2024-11-04 12:36:59,37,7,1,9,10,0.1892,510.22,57.5,5,2551.1,4,5,3,453,12,Loyal Customers,Cluster_4
CUST_01615,1202.75,2,8,2024-09-23 22:43:23,2024-09-28 09:05:57,1,1,0,1,2,1.0,601.38,94.6,2,1202.75,3,2,2,322,7,Potential Loyalists,Cluster_3
CUST_00145,3038.46,4,35,2024-05-14 07:30:51,2024-09-19 14:32:31,20,6,1,3,5,0.3,759.62,103.4,4,3038.46,3,4,4,344,11,Loyal Customers,Cluster_4
CUST_01853,5828.18,5,49,2024-06-21 09:22:53,2024-12-15 15:17:08,16,4,0,1,5,0.25,1165.64,16.4,5,5828.18,5,5,5,555,15,Champions,Cluster_1
CUST_00367,1489.73,3,19,2024-02-10 23:02:55,2024-06-20 14:26:11,31,7,1,5,8,0.2258,496.58,194.4,3,1489.73,1,4,2,142,7,At Risk,Cluster_3
CUST_00970,2112.66,3,15,2024-02-10 22:41:44,2024-10-03 13:31:57,16,5,1,7,6,0.3125,704.22,89.4,3,2112.66,3,4,3,343,10,Loyal Customers,Cluster_3
CUST_01525,1794.45,3,18,2024-05-21 18:46:24,2024-11-26 08:06:32,19,5,0,8,5,0.2632,598.15,35.7,3,1794.45,4,4,3,443,11,Loyal Customers,Cluster_3
CUST_01975,1318.99,2,10,2024-01-08 16:39:09,2024-02-17 01:41:59,22,7,2,2,7,0.3182,659.5,318.9,2,1318.99,1,2,2,122,5,Lost,Cluster_3
CUST_02160,171.78,1,1,2024-08-06 15:30:34,2024-08-06 15:30:34,43,11,2,9,10,0.2558,171.78,147.4,1,171.78,2,1,1,211,4,Lost,Cluster_2
CUST_01178,3136.98,3,23,2024-03-29 08:19:32,2024-11-29 09:55:52,3,2,0,1,3,0.6667,1045.66,32.6,3,3136.98,4,4,4,444,12,Champions,Cluster_1
CUST_00767,1718.6,3,15,2024-03-22 23:17:59,2024-08-01 00:58:53,5,1,0,2,1,0.2,572.87,153.0,3,1718.6,2,4,2,242,8,At Risk,Cluster_3
CUST_02052,2728.51,3,24,2024-05-16 17:51:58,2024-07-20 11:04:17,21,7,2,3,7,0.3333,909.5,164.5,3,2728.51,2,4,4,244,10,Loyal Customers,Cluster_3
CUST_00936,1426.11,1,11,2024-05-24 09:16:33,2024-05-24 09:16:33,11,6,0,3,4,0.5455,1426.11,221.6,1,1426.11,1,1,2,112,4,Lost,Cluster_2
CUST_02463,1100.89,2,14,2024-08-21 01:21:25,2024-10-27 16:07:06,18,5,1,2,6,0.2778,550.45,65.3,2,1100.89,3,2,2,322,7,Potential Loyalists,Cluster_3
CUST_00454,2588.89,2,20,2024-02-20 03:39:01,2024-03-02 07:00:42,39,10,4,8,10,0.2564,1294.44,304.7,2,2588.89,1,2,4,124,7,Potential Loyalists,Cluster_3
CUST_01728,3234.56,6,28,2024-01-11 20:27:30,2024-11-21 19:23:48,2,1,0,0,1,0.5,539.09,40.2,6,3234.56,4,5,4,454,13,Champions,Cluster_4
CUST_02130,1718.25,3,18,2024-02-07 14:50:04,2024-10-25 02:17:26,14,1,2,1,4,0.0714,572.75,67.9,3,1718.25,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_00142,666.0,2,5,2024-09-06 22:58:56,2024-12-12 16:27:08,13,4,4,5,6,0.3077,333.0,19.3,2,666.0,5,2,1,521,8,New Customers,Cluster_3
CUST_01343,952.34,2,10,2024-02-27 14:28:40,2024-03-13 11:15:17,24,9,4,3,6,0.375,476.17,293.5,2,952.34,1,2,1,121,4,Lost,Cluster_3
CUST_00890,4572.55,5,42,2024-05-12 18:51:31,2024-12-25 13:02:04,28,13,2,4,6,0.4643,914.51,6.5,5,4572.55,5,5,5,555,15,Champions,Cluster_1
CUST_01362,3257.32,4,29,2024-01-10 20:42:19,2024-11-13 11:06:41,25,5,4,3,7,0.2,814.33,48.5,4,3257.32,4,4,4,444,12,Champions,Cluster_4
CUST_02134,894.8,3,10,2024-02-17 10:26:29,2024-05-07 02:35:04,21,6,4,5,7,0.2857,298.27,238.9,3,894.8,1,4,1,141,6,At Risk,Cluster_3
CUST_00328,850.96,2,7,2024-02-25 04:21:04,2024-03-22 18:40:06,44,13,2,5,12,0.2955,425.48,284.2,2,850.96,1,2,1,121,4,Lost,Cluster_2
CUST_00393,2091.59,1,18,2024-05-30 12:27:02,2024-05-30 12:27:02,7,2,0,0,2,0.2857,2091.59,215.5,1,2091.59,1,1,3,113,5,Potential Loyalists,Cluster_3
CUST_00555,4455.68,3,31,2024-03-04 18:48:39,2024-10-24 10:01:52,7,3,2,2,3,0.4286,1485.23,68.6,3,4455.68,3,4,5,345,12,Loyal Customers,Cluster_4
CUST_01776,2828.21,3,23,2024-01-31 08:09:48,2024-08-04 17:13:01,37,15,2,6,8,0.4054,942.74,149.3,3,2828.21,2,4,4,244,10,Loyal Customers,Cluster_3
CUST_01605,2269.36,3,33,2024-01-20 18:37:44,2024-04-26 03:49:50,10,7,0,1,3,0.7,756.45,249.8,3,2269.36,1,4,3,143,8,Loyal Customers,Cluster_3
CUST_00065,6067.4,6,52,2024-02-25 22:08:20,2024-10-04 13:02:47,15,7,4,3,4,0.4667,1011.23,88.5,6,6067.4,3,5,5,355,13,Loyal Customers,Cluster_4
CUST_00608,3775.77,3,34,2024-03-21 01:24:10,2024-08-11 16:49:07,15,2,0,0,4,0.1333,1258.59,142.3,3,3775.77,2,4,5,245,11,Loyal Customers,Cluster_4
CUST_00285,4691.77,5,40,2024-02-25 17:43:31,2024-11-23 13:15:56,5,3,0,0,4,0.6,938.35,38.4,5,4691.77,4,5,5,455,14,Champions,Cluster_4
CUST_02271,4459.69,4,51,2024-02-19 10:24:29,2024-07-08 21:18:06,10,8,2,3,4,0.8,1114.92,176.1,4,4459.69,1,4,5,145,10,Loyal Customers,Cluster_4
CUST_00268,5098.7,6,44,2024-02-03 07:14:54,2024-11-15 22:46:51,8,5,1,4,4,0.625,849.78,46.1,6,5098.7,4,5,5,455,14,Champions,Cluster_4
CUST_00379,665.79,1,6,2024-05-24 16:02:16,2024-05-24 16:02:16,12,5,0,3,5,0.4167,665.79,221.3,1,665.79,1,1,1,111,3,Lost,Cluster_2
CUST_01202,830.59,1,9,2024-05-18 14:24:45,2024-05-18 14:24:45,28,5,0,5,7,0.1786,830.59,227.4,1,830.59,1,1,1,111,3,Lost,Cluster_2
CUST_00512,737.51,1,9,2024-03-06 05:07:28,2024-03-06 05:07:28,24,6,3,4,6,0.25,737.51,300.8,1,737.51,1,1,1,111,3,Lost,Cluster_2
CUST_01037,2853.54,2,21,2024-01-05 17:47:04,2024-09-25 11:22:57,10,6,1,1,3,0.6,1426.77,97.5,2,2853.54,3,2,4,324,9,Potential Loyalists,Cluster_3
CUST_02170,3304.42,4,31,2024-05-23 09:06:49,2024-09-05 03:24:47,14,6,3,3,5,0.4286,826.11,117.9,4,3304.42,2,4,4,244,10,Loyal Customers,Cluster_4
CUST_01548,3790.0,3,27,2024-02-25 01:19:49,2024-08-27 14:17:40,14,3,1,3,5,0.2143,1263.33,126.4,3,3790.0,2,4,5,245,11,Loyal Customers,Cluster_4
CUST_01141,2767.48,4,21,2024-01-19 23:53:40,2024-10-18 10:56:51,27,9,0,5,9,0.3333,691.87,74.5,4,2767.48,3,4,4,344,11,Loyal Customers,Cluster_4
CUST_01111,218.65,1,3,2024-07-21 21:52:03,2024-07-21 21:52:03,3,0,1,0,2,0.0,218.65,163.1,1,218.65,2,1,1,211,4,Lost,Cluster_2
CUST_01025,7950.25,7,58,2024-01-21 06:21:03,2024-11-19 02:48:21,37,16,2,2,9,0.4324,1135.75,42.9,7,7950.25,4,5,5,455,14,Champions,Cluster_4
CUST_01442,815.17,3,5,2024-04-13 03:22:23,2024-11-24 08:47:49,11,4,2,1,4,0.3636,271.72,37.6,3,815.17,4,4,1,441,9,Potential Loyalists,Cluster_3
CUST_00271,2327.96,5,18,2024-03-26 02:06:29,2024-11-10 18:04:39,22,7,3,4,5,0.3182,465.59,51.2,5,2327.96,4,5,3,453,12,Loyal Customers,Cluster_4
CUST_00923,1322.58,2,14,2024-09-09 13:34:47,2024-09-20 04:34:39,32,7,1,4,8,0.2188,661.29,102.8,2,1322.58,3,2,2,322,7,Potential Loyalists,Cluster_3
CUST_01142,1956.56,2,19,2024-08-10 22:59:59,2024-09-11 07:29:32,28,12,3,5,11,0.4286,978.28,111.7,2,1956.56,2,2,3,223,7,Potential Loyalists,Cluster_3
CUST_02067,4011.66,4,26,2024-01-13 07:53:30,2024-11-06 15:56:11,24,12,2,4,8,0.5,1002.91,55.3,4,4011.66,4,4,5,445,13,Champions,Cluster_4
CUST_00726,3051.84,6,34,2024-01-01 06:03:31,2024-12-26 01:13:41,13,3,0,3,5,0.2308,508.64,5.9,6,3051.84,5,5,4,554,14,Champions,Cluster_1
CUST_02016,3348.8,5,32,2024-02-05 02:58:41,2024-10-08 13:22:46,35,15,3,4,9,0.4286,669.76,84.4,5,3348.8,3,5,4,354,12,Loyal Customers,Cluster_4
CUST_02358,3600.97,5,24,2024-03-07 17:49:30,2024-12-11 02:23:27,14,11,1,5,5,0.7857,720.19,20.9,5,3600.97,5,5,4,554,14,Champions,Cluster_1
CUST_02350,977.3,4,7,2024-08-18 01:04:49,2024-09-25 20:42:03,24,6,3,8,5,0.25,244.32,97.1,4,977.3,3,4,1,341,8,Potential Loyalists,Cluster_3
CUST_01086,3896.9,6,42,2024-02-05 09:27:26,2024-11-27 01:42:35,3,4,0,0,3,1.3333,649.48,34.9,6,3896.9,4,5,5,455,14,Champions,Cluster_4
CUST_00975,1157.18,1,14,2024-08-16 16:30:25,2024-08-16 16:30:25,40,9,2,4,10,0.225,1157.18,137.3,1,1157.18,2,1,2,212,5,Lost,Cluster_2
CUST_01688,2370.47,3,16,2024-01-29 21:25:57,2024-12-08 20:05:33,33,13,1,5,6,0.3939,790.16,23.2,3,2370.47,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_00332,1443.44,2,13,2024-08-28 23:03:42,2024-10-17 07:29:55,14,7,2,6,7,0.5,721.72,75.7,2,1443.44,3,2,2,322,7,Potential Loyalists,Cluster_3
CUST_01513,602.79,2,6,2024-08-14 05:22:57,2024-09-22 18:34:06,10,7,3,1,4,0.7,301.39,100.2,2,602.79,3,2,1,321,6,Potential Loyalists,Cluster_2
